t_s,x_m,y_m,z_m,error_norm_m,score_hint
22.036728,-2.746190,0.151393,-3.255799,0.040883,95.361047
22.086811,-2.749276,0.134890,-3.255573,0.040420,95.361047
22.136895,-2.752002,0.118791,-3.253580,0.040101,95.361047
22.186978,-2.755247,0.103625,-3.253418,0.038804,95.361047
22.237062,-2.759027,0.088869,-3.252884,0.036764,95.361047
22.287145,-2.761752,0.072524,-3.251162,0.035534,95.361047
22.337229,-2.761856,0.055892,-3.249228,0.036625,95.361047
22.387312,-2.762207,0.040862,-3.247784,0.037236,95.361047
22.437396,-2.764513,0.024567,-3.246096,0.035556,95.361047
22.487479,-2.764447,0.009075,-3.243890,0.036091,95.361047
22.537563,-2.764985,-0.008020,-3.243173,0.035383,95.361047
22.587646,-2.764589,-0.025592,-3.241772,0.035309,95.361047
22.637730,-2.764119,-0.041179,-3.240403,0.035240,95.361047
22.687813,-2.763709,-0.057128,-3.237777,0.034935,95.361047
22.737896,-2.764266,-0.072812,-3.236926,0.033245,95.361047
22.787980,-2.763517,-0.088766,-3.235407,0.032589,95.361047
22.838063,-2.760713,-0.105987,-3.234318,0.033278,95.361047
22.888147,-2.758285,-0.121790,-3.232562,0.033695,95.361047
22.938230,-2.754714,-0.137485,-3.231761,0.034816,95.361047
22.988314,-2.753903,-0.153151,-3.230875,0.033026,95.361047
23.038397,-2.749387,-0.168323,-3.229762,0.034656,95.361047
23.088481,-2.745745,-0.183857,-3.229057,0.035018,95.361047
23.138564,-2.742048,-0.199046,-3.227155,0.035352,95.361047
23.188648,-2.740131,-0.214550,-3.227605,0.033470,95.361047
23.238731,-2.736359,-0.231812,-3.225502,0.032490,95.361047
23.288815,-2.730128,-0.248623,-3.224150,0.033640,95.361047
23.338898,-2.722967,-0.263123,-3.222537,0.036140,95.361047
23.388982,-2.718640,-0.278820,-3.221986,0.035196,95.361047
23.439065,-2.715254,-0.296427,-3.221035,0.032428,95.361047
23.489149,-2.709061,-0.313490,-3.218146,0.032321,95.361047
23.539232,-2.702816,-0.329322,-3.216166,0.032279,95.361047
23.589316,-2.695631,-0.343719,-3.214495,0.033159,95.361047
23.639399,-2.689198,-0.358562,-3.213022,0.032856,95.361047
23.689482,-2.683757,-0.375162,-3.211726,0.030805,95.361047
23.739566,-2.675082,-0.390694,-3.210775,0.031820,95.361047
23.789649,-2.668344,-0.405035,-3.209042,0.030946,95.361047
23.839733,-2.659242,-0.420988,-3.208264,0.031690,95.361047
23.889816,-2.651529,-0.434151,-3.205950,0.031360,95.361047
23.939900,-2.644141,-0.448573,-3.204873,0.030069,95.361047
23.989983,-2.636244,-0.462565,-3.203820,0.029033,95.361047
24.040067,-2.626980,-0.476733,-3.202093,0.029046,95.361047
24.090150,-2.619471,-0.491365,-3.200433,0.026968,95.361047
24.140234,-2.610174,-0.506064,-3.198696,0.026415,95.361047
24.190317,-2.600034,-0.518766,-3.197781,0.026469,95.361047
24.240401,-2.589244,-0.532818,-3.194311,0.027124,95.361047
24.290484,-2.578642,-0.544542,-3.192500,0.027170,95.361047
24.340568,-2.568595,-0.557630,-3.191112,0.026297,95.361047
24.390651,-2.559574,-0.570224,-3.190545,0.024023,95.361047
24.440735,-2.549360,-0.580638,-3.187831,0.022977,95.361047
24.490818,-2.537972,-0.591604,-3.186317,0.022627,95.361047
24.540902,-2.525677,-0.600978,-3.185969,0.022808,95.361047
24.590985,-2.513708,-0.612343,-3.186278,0.022211,95.361047
24.641068,-2.501168,-0.623271,-3.184902,0.022117,95.361047
24.691152,-2.490981,-0.634075,-3.183554,0.019396,95.361047
24.741235,-2.476025,-0.645105,-3.182003,0.021157,95.361047
24.791319,-2.465106,-0.653412,-3.180424,0.018745,95.361047
24.841402,-2.451760,-0.663299,-3.179081,0.018348,95.361047
24.891486,-2.438429,-0.670914,-3.178429,0.017887,95.361047
24.941569,-2.425052,-0.682088,-3.176786,0.016786,95.361047
24.991653,-2.410574,-0.690904,-3.174630,0.016761,95.361047
25.041736,-2.397612,-0.698972,-3.173331,0.014951,95.361047
25.091820,-2.382823,-0.707543,-3.171679,0.014685,95.361047
25.141903,-2.366666,-0.713448,-3.170272,0.015651,95.361047
25.191987,-2.353490,-0.719730,-3.168867,0.013477,95.361047
25.242070,-2.338472,-0.727092,-3.167000,0.012621,95.361047
25.292154,-2.323152,-0.733859,-3.166374,0.011883,95.361047
25.342237,-2.306480,-0.741092,-3.165459,0.012117,95.361047
25.392321,-2.291424,-0.747594,-3.164408,0.010636,95.361047
25.442404,-2.277317,-0.755143,-3.161891,0.007715,95.361047
25.492487,-2.260374,-0.762516,-3.160356,0.007946,95.361047
25.542571,-2.241541,-0.767092,-3.158359,0.009195,95.361047
25.592654,-2.225009,-0.772496,-3.157220,0.008414,95.361047
25.642738,-2.206936,-0.776345,-3.155480,0.008465,95.361047
25.692821,-2.190993,-0.781218,-3.153690,0.006727,95.361047
25.742905,-2.171335,-0.784354,-3.151378,0.007668,95.361047
25.792988,-2.153043,-0.786212,-3.149366,0.007062,95.361047
25.843072,-2.135179,-0.790281,-3.147744,0.006355,95.361047
25.893155,-2.115650,-0.792748,-3.145629,0.006773,95.361047
25.943239,-2.097010,-0.795381,-3.142838,0.006401,95.361047
25.993322,-2.077378,-0.796162,-3.141851,0.006139,95.361047
26.043406,-2.058795,-0.797755,-3.141135,0.004954,95.361047
26.093489,-2.038094,-0.799678,-3.138836,0.005814,95.361047
26.143573,-2.017887,-0.801663,-3.136889,0.006194,95.361047
26.193656,-2.000037,-0.804036,-3.135639,0.005265,95.361047
26.243740,-1.977231,-0.805488,-3.134149,0.007605,95.361047
26.293823,-1.957609,-0.807381,-3.132373,0.008530,95.361047
26.343907,-1.936846,-0.805493,-3.130042,0.007196,95.361047
26.393990,-1.916300,-0.804573,-3.128122,0.006796,95.361047
26.444073,-1.894741,-0.803024,-3.125581,0.006679,95.361047
26.494157,-1.870470,-0.801236,-3.124828,0.007862,95.361047
26.544240,-1.849477,-0.799605,-3.124178,0.007391,95.361047
26.594324,-1.829292,-0.799321,-3.122515,0.008133,95.361047
26.644407,-1.805680,-0.798220,-3.119619,0.010032,95.361047
26.694491,-1.785840,-0.797193,-3.117932,0.011142,95.361047
26.744574,-1.762459,-0.793294,-3.116387,0.010631,95.361047
26.794658,-1.740838,-0.792856,-3.115751,0.013620,95.361047
26.844741,-1.717249,-0.790193,-3.113901,0.014953,95.361047
26.894825,-1.693232,-0.785700,-3.112236,0.014856,95.361047
26.944908,-1.669996,-0.780989,-3.110970,0.014783,95.361047
26.994992,-1.646486,-0.777432,-3.108701,0.016163,95.361047
27.045075,-1.623103,-0.773551,-3.106966,0.017557,95.361047
27.095159,-1.598644,-0.768449,-3.104841,0.018138,95.361047
27.145242,-1.574414,-0.763090,-3.103068,0.018763,95.361047
27.195326,-1.550470,-0.757092,-3.101170,0.019041,95.361047
27.245409,-1.525652,-0.750425,-3.098687,0.019052,95.361047
27.295492,-1.502909,-0.743776,-3.096309,0.019334,95.361047
27.345576,-1.479473,-0.736030,-3.094953,0.018919,95.361047
27.395659,-1.454920,-0.731005,-3.093307,0.021511,95.361047
27.445743,-1.429666,-0.722588,-3.091273,0.021008,95.361047
27.495826,-1.403626,-0.714606,-3.090336,0.021145,95.361047
27.545910,-1.377900,-0.706103,-3.087702,0.021178,95.361047
27.595993,-1.351011,-0.697589,-3.085717,0.021458,95.361047
27.646077,-1.325937,-0.688834,-3.082602,0.021964,95.361047
27.696160,-1.301162,-0.679889,-3.080548,0.022532,95.361047
27.746244,-1.274212,-0.669683,-3.079101,0.021929,95.361047
27.796327,-1.249781,-0.661387,-3.076355,0.023883,95.361047
27.846411,-1.222758,-0.649011,-3.074014,0.021843,95.361047
27.896494,-1.197083,-0.637709,-3.072724,0.021110,95.361047
27.946578,-1.170368,-0.626419,-3.072269,0.020434,95.361047
27.996661,-1.144079,-0.616200,-3.070734,0.021324,95.361047
28.046745,-1.116708,-0.604653,-3.069231,0.021022,95.361047
28.096828,-1.089261,-0.592829,-3.068269,0.020685,95.361047
28.146912,-1.062088,-0.581999,-3.067087,0.021673,95.361047
28.196995,-1.034988,-0.570581,-3.065028,0.022372,95.361047
28.247078,-1.008074,-0.557837,-3.063456,0.022021,95.361047
28.297162,-0.980983,-0.545642,-3.062421,0.022450,95.361047
28.347245,-0.953590,-0.534132,-3.060343,0.023757,95.361047
28.397329,-0.924497,-0.520741,-3.058166,0.023228,95.361047
28.447412,-0.894989,-0.507148,-3.056966,0.022785,95.361047
28.497496,-0.867504,-0.494443,-3.055034,0.023552,95.361047
28.547579,-0.840983,-0.482172,-3.053419,0.025046,95.361047
28.597663,-0.814594,-0.468155,-3.051244,0.025109,95.361047
28.647746,-0.786498,-0.454353,-3.049646,0.025381,95.361047
28.697830,-0.757838,-0.440713,-3.048177,0.025932,95.361047
28.747913,-0.730171,-0.426326,-3.047063,0.026109,95.361047
28.797997,-0.703034,-0.413383,-3.043562,0.027953,95.361047
28.848080,-0.674260,-0.397893,-3.041722,0.027205,95.361047
28.898164,-0.646893,-0.384200,-3.041180,0.028692,95.361047
28.948247,-0.619696,-0.371613,-3.039593,0.031484,95.361047
28.998331,-0.591650,-0.358643,-3.036236,0.033841,95.361047
29.048414,-0.562293,-0.344937,-3.033983,0.035348,95.361047
29.098497,-0.535350,-0.329185,-3.032735,0.035598,95.361047
29.148581,-0.508027,-0.312845,-3.031343,0.035418,95.361047
29.198664,-0.480030,-0.296281,-3.028805,0.035003,95.361047
29.248748,-0.451071,-0.279410,-3.027040,0.034107,95.361047
29.298831,-0.422384,-0.263221,-3.025800,0.034066,95.361047
29.348915,-0.394631,-0.247588,-3.023953,0.035021,95.361047
29.398998,-0.364652,-0.230700,-3.021874,0.034058,95.361047
29.449082,-0.334905,-0.215892,-3.020687,0.035226,95.361047
29.499165,-0.306601,-0.198515,-3.018835,0.034628,95.361047
29.549249,-0.278059,-0.182846,-3.017493,0.035625,95.361047
29.599332,-0.248673,-0.165980,-3.015135,0.035241,95.361047
29.649416,-0.218975,-0.150072,-3.013906,0.035706,95.361047
29.699499,-0.190483,-0.133612,-3.011745,0.036167,95.361047
29.749583,-0.161417,-0.116045,-3.010857,0.035484,95.361047
29.799666,-0.132005,-0.099186,-3.009243,0.035327,95.361047
29.849750,-0.101849,-0.081324,-3.008233,0.034030,95.361047
29.899833,-0.071879,-0.064979,-3.006800,0.034204,95.361047
29.949917,-0.041966,-0.048210,-3.004009,0.033928,95.361047
30.000000,-0.012626,-0.030509,-3.002025,0.033081,95.361047
