t_s,x_m,y_m,z_m,error_norm_m
25.492487,-1.089239,-2.116077,-3.281290,0.017628
25.542571,-1.067692,-2.100111,-3.281538,0.018095
25.592654,-1.045476,-2.084150,-3.281974,0.018002
25.642738,-1.023524,-2.067140,-3.282820,0.017451
25.692821,-1.001583,-2.050975,-3.282848,0.017514
25.742905,-0.980356,-2.034034,-3.282426,0.017737
25.792988,-0.958979,-2.016899,-3.282775,0.017614
25.843072,-0.937804,-1.999624,-3.283092,0.017567
25.893155,-0.917191,-1.981750,-3.282973,0.017637
25.943239,-0.897403,-1.964150,-3.283212,0.018437
25.993322,-0.876900,-1.946275,-3.283347,0.018536
26.043406,-0.856277,-1.928096,-3.284059,0.018239
26.093489,-0.835991,-1.910449,-3.285132,0.018509
26.143573,-0.815460,-1.892035,-3.285644,0.018209
26.193656,-0.796529,-1.873727,-3.286082,0.019123
26.243740,-0.777124,-1.855573,-3.286288,0.019868
26.293823,-0.756639,-1.836447,-3.286507,0.019236
26.343907,-0.737680,-1.817942,-3.286584,0.020119
26.393990,-0.718482,-1.798937,-3.286245,0.020583
26.444073,-0.699593,-1.779241,-3.286393,0.020651
26.494157,-0.680897,-1.760608,-3.286312,0.021813
26.544240,-0.663101,-1.740661,-3.286502,0.022349
26.594324,-0.645501,-1.720366,-3.286871,0.022712
26.644407,-0.628391,-1.699612,-3.287487,0.022957
26.694491,-0.611515,-1.679435,-3.287744,0.023907
26.744574,-0.594164,-1.658780,-3.288012,0.024236
26.794658,-0.577050,-1.637940,-3.288533,0.024538
26.844741,-0.559841,-1.617311,-3.289030,0.025019
26.894825,-0.542975,-1.596144,-3.288963,0.025329
26.944908,-0.526443,-1.574798,-3.289391,0.025631
26.994992,-0.510262,-1.552988,-3.289721,0.025750
27.045075,-0.494343,-1.530882,-3.290040,0.025772
27.095159,-0.477634,-1.508663,-3.289805,0.025441
27.145242,-0.461939,-1.485931,-3.289390,0.025195
27.195326,-0.446881,-1.463454,-3.289323,0.025448
27.245409,-0.430816,-1.440551,-3.289108,0.024968
27.295492,-0.416410,-1.417610,-3.289207,0.025130
27.345576,-0.401668,-1.394870,-3.289481,0.025339
27.395659,-0.387220,-1.371420,-3.290004,0.025024
27.445743,-0.373432,-1.348746,-3.290454,0.025722
27.495826,-0.359913,-1.326031,-3.291032,0.026511
27.545910,-0.346160,-1.300825,-3.290978,0.025082
27.595993,-0.332265,-1.277121,-3.291144,0.024948
27.646077,-0.318180,-1.253454,-3.291387,0.024822
27.696160,-0.305181,-1.229911,-3.291384,0.025289
27.746244,-0.292004,-1.205206,-3.291162,0.024708
27.796327,-0.279647,-1.180119,-3.291262,0.024016
27.846411,-0.267479,-1.156093,-3.291611,0.024361
27.896494,-0.255389,-1.131537,-3.291706,0.024325
27.946578,-0.244090,-1.107477,-3.292354,0.024926
27.996661,-0.232917,-1.082604,-3.292522,0.024922
28.046745,-0.221185,-1.057817,-3.292653,0.024883
28.096828,-0.209798,-1.032921,-3.292910,0.024870
28.146912,-0.199596,-1.008477,-3.292985,0.025657
28.196995,-0.189491,-0.983644,-3.293176,0.026115
28.247078,-0.179070,-0.958657,-3.293519,0.026370
28.297162,-0.169874,-0.933538,-3.293563,0.026861
28.347245,-0.159393,-0.908062,-3.293887,0.026725
28.397329,-0.150658,-0.882694,-3.293889,0.027145
28.447412,-0.141584,-0.857049,-3.294310,0.027206
28.497496,-0.131896,-0.830570,-3.294491,0.026426
28.547579,-0.123119,-0.804791,-3.294442,0.026573
28.597663,-0.115299,-0.780371,-3.294629,0.028203
28.647746,-0.107268,-0.754528,-3.294665,0.028474
28.697830,-0.098871,-0.728622,-3.294982,0.028658
28.747913,-0.090607,-0.702547,-3.294927,0.028821
28.797997,-0.083669,-0.676474,-3.294842,0.029147
28.848080,-0.077166,-0.650983,-3.295499,0.030034
28.898164,-0.070816,-0.623956,-3.295490,0.029541
28.948247,-0.064699,-0.597057,-3.295681,0.029213
28.998331,-0.058435,-0.570222,-3.295658,0.029012
29.048414,-0.053501,-0.543863,-3.295667,0.029398
29.098497,-0.048430,-0.516456,-3.295525,0.028800
29.148581,-0.043544,-0.490514,-3.295596,0.029670
29.198664,-0.038833,-0.463729,-3.295822,0.029728
29.248748,-0.033908,-0.436797,-3.295393,0.029739
29.298831,-0.029523,-0.409998,-3.295390,0.029890
29.348915,-0.024630,-0.383163,-3.295940,0.029952
29.398998,-0.021362,-0.356201,-3.295919,0.030043
29.449082,-0.017797,-0.328885,-3.296487,0.029736
29.499165,-0.014233,-0.301616,-3.296096,0.029622
29.549249,-0.011640,-0.274586,-3.296055,0.029738
29.599332,-0.009047,-0.247312,-3.295985,0.029643
29.649416,-0.006403,-0.219905,-3.295971,0.029437
29.699499,-0.004505,-0.192541,-3.296174,0.029262
29.749583,-0.003571,-0.165160,-3.295929,0.029138
29.799666,-0.002349,-0.137866,-3.295910,0.029092
29.849750,-0.000756,-0.111112,-3.296071,0.029572
29.899833,0.000571,-0.083909,-3.295879,0.029677
29.949917,0.001632,-0.056887,-3.295956,0.029942
30.000000,0.000000,0.000000,-3.000000,0.000000
