t_s,x_m,y_m,z_m,error_norm_m
16.494157,-5.494281,-0.387041,-2.983993,0.104321
16.525876,-5.469994,-0.492724,-2.982421,0.104736
16.557596,-5.442334,-0.598668,-2.981191,0.104056
16.589316,-5.410430,-0.702805,-2.979767,0.103926
16.621035,-5.374753,-0.805768,-2.978337,0.103798
16.652755,-5.335280,-0.907311,-2.977769,0.103848
16.684474,-5.290757,-1.007612,-2.976717,0.103166
16.716194,-5.243649,-1.107194,-2.976087,0.101464
16.747913,-5.193000,-1.203644,-2.975636,0.101015
16.779633,-5.139702,-1.298594,-2.974584,0.100200
16.811352,-5.082691,-1.390562,-2.974791,0.100218
16.843072,-5.022188,-1.480284,-2.975435,0.099486
16.874791,-4.959041,-1.567695,-2.975808,0.098812
16.906511,-4.892679,-1.651853,-2.975753,0.098475
16.938230,-4.823606,-1.733721,-2.976327,0.097801
16.969950,-4.752294,-1.813067,-2.976335,0.096722
17.001669,-4.678057,-1.889134,-2.977144,0.095539
17.033389,-4.601935,-1.961121,-2.978413,0.095465
17.065109,-4.522315,-2.030170,-2.979542,0.094227
17.096828,-4.440112,-2.096387,-2.980967,0.091921
17.128548,-4.357853,-2.158821,-2.981664,0.091277
17.160267,-4.272720,-2.216767,-2.982356,0.090350
17.191987,-4.186272,-2.270826,-2.983500,0.090141
17.223706,-4.096803,-2.320179,-2.984567,0.088905
17.255426,-4.006435,-2.365616,-2.985166,0.088151
17.287145,-3.914202,-2.407384,-2.986436,0.086655
17.318865,-3.820662,-2.443857,-2.986119,0.085962
17.350584,-3.726912,-2.476679,-2.986348,0.085507
17.382304,-3.632491,-2.503127,-2.986043,0.086197
17.414023,-3.536666,-2.525096,-2.985829,0.086474
17.445743,-3.440050,-2.541712,-2.985623,0.086971
17.477462,-3.341694,-2.553683,-2.984229,0.086254
17.509182,-3.244406,-2.561013,-2.982223,0.087187
17.540902,-3.145424,-2.562108,-2.979234,0.087016
17.572621,-3.046701,-2.558833,-2.976260,0.087672
17.604341,-2.947604,-2.550539,-2.972006,0.088068
17.636060,-2.848874,-2.537412,-2.967830,0.088942
17.667780,-2.750629,-2.518237,-2.962329,0.089868
17.699499,-2.652195,-2.496038,-2.956590,0.091185
17.731219,-2.554802,-2.467357,-2.950651,0.092216
17.762938,-2.458341,-2.435577,-2.944420,0.094028
17.794658,-2.361843,-2.398652,-2.939164,0.094745
17.826377,-2.266400,-2.359005,-2.933530,0.096306
17.858097,-2.171562,-2.315632,-2.928512,0.097234
17.889816,-2.078519,-2.269019,-2.923305,0.098849
17.921536,-1.986136,-2.218291,-2.918606,0.099454
17.953255,-1.896101,-2.165424,-2.914110,0.101468
17.984975,-1.805777,-2.109888,-2.910631,0.101919
18.016694,-1.717126,-2.051263,-2.907514,0.101906
18.048414,-1.629648,-1.990901,-2.905114,0.101695
18.080134,-1.543985,-1.928959,-2.902975,0.101941
18.111853,-1.458933,-1.864266,-2.901576,0.100292
18.143573,-1.376935,-1.799191,-2.901017,0.100033
18.175292,-1.296693,-1.732753,-2.900879,0.099399
18.207012,-1.219315,-1.665054,-2.901883,0.099189
18.238731,-1.143629,-1.596730,-2.903403,0.098242
18.270451,-1.070045,-1.527857,-2.905593,0.096963
18.302170,-0.998318,-1.458676,-2.908107,0.095061
18.333890,-0.928781,-1.389691,-2.911865,0.093028
18.365609,-0.862843,-1.321580,-2.915832,0.092027
18.397329,-0.798182,-1.253902,-2.920651,0.089701
18.429048,-0.736591,-1.186874,-2.925591,0.087326
18.460768,-0.677874,-1.121343,-2.932291,0.085337
18.492487,-0.621628,-1.056251,-2.939114,0.081978
18.524207,-0.567710,-0.992820,-2.945817,0.078490
18.555927,-0.517073,-0.931811,-2.953434,0.074931
18.587646,-0.470358,-0.873406,-2.961337,0.072942
18.619366,-0.424587,-0.815645,-2.968790,0.067274
18.651085,-0.383270,-0.760941,-2.976394,0.063390
18.682805,-0.344799,-0.709177,-2.984717,0.058186
18.714524,-0.309903,-0.661244,-2.992549,0.054488
18.746244,-0.277307,-0.616147,-3.000224,0.049098
18.777963,-0.249366,-0.575928,-3.007787,0.045644
18.809683,-0.223933,-0.538501,-3.014833,0.040389
18.841402,-0.201503,-0.505245,-3.021359,0.035150
18.873122,-0.182027,-0.476575,-3.027415,0.029616
18.904841,-0.166534,-0.452306,-3.032641,0.023946
18.936561,-0.154142,-0.432889,-3.037127,0.018238
18.968280,-0.145238,-0.418372,-3.040603,0.011964
19.000000,-0.139437,-0.404125,-3.047140,0.000000
