t_s,x_m,y_m,z_m,error_norm_m
25.893155,-2.928691,0.916236,-3.071315,0.039144
25.943239,-2.891890,0.904473,-3.069462,0.037679
25.993322,-2.857664,0.893786,-3.069382,0.038604
26.043406,-2.823399,0.885149,-3.068674,0.039838
26.093489,-2.785510,0.873937,-3.066967,0.037335
26.143573,-2.751465,0.861215,-3.064544,0.038537
26.193656,-2.719351,0.848849,-3.063978,0.041437
26.243740,-2.683519,0.836918,-3.063237,0.040778
26.293823,-2.648626,0.826996,-3.062205,0.041223
26.343907,-2.614879,0.814875,-3.063437,0.042357
26.393990,-2.582426,0.802183,-3.061983,0.045126
26.444073,-2.545504,0.793726,-3.061173,0.043580
26.494157,-2.508956,0.783726,-3.059028,0.042549
26.544240,-2.471407,0.772522,-3.057880,0.040306
26.594324,-2.435666,0.758631,-3.055467,0.039853
26.644407,-2.402370,0.746868,-3.053826,0.041878
26.694491,-2.368676,0.736168,-3.054087,0.043199
26.744574,-2.334029,0.723898,-3.053739,0.043670
26.794658,-2.299661,0.713294,-3.052867,0.044537
26.844741,-2.263934,0.703707,-3.052159,0.044089
26.894825,-2.229493,0.693274,-3.051497,0.044891
26.944908,-2.194992,0.677814,-3.052220,0.045336
26.994992,-2.160037,0.666840,-3.051838,0.045570
27.045075,-2.124631,0.655105,-3.049589,0.045555
27.095159,-2.088402,0.642825,-3.048581,0.044641
27.145242,-2.052671,0.632490,-3.047753,0.044106
27.195326,-2.017854,0.620856,-3.048508,0.044392
27.245409,-1.981634,0.611569,-3.048866,0.043275
27.295492,-1.945764,0.601220,-3.047427,0.042675
27.345576,-1.912081,0.589697,-3.046718,0.044221
27.395659,-1.873666,0.579379,-3.044348,0.041170
27.445743,-1.837309,0.569299,-3.043772,0.040060
27.495826,-1.804352,0.557168,-3.041773,0.042412
27.545910,-1.768613,0.547079,-3.041554,0.041878
27.595993,-1.734059,0.536530,-3.040562,0.042598
27.646077,-1.700664,0.527222,-3.040477,0.044501
27.696160,-1.665070,0.516190,-3.041127,0.044079
27.746244,-1.629787,0.502603,-3.040214,0.043872
27.796327,-1.595108,0.491972,-3.039021,0.044469
27.846411,-1.562394,0.483404,-3.036722,0.047259
27.896494,-1.529216,0.474329,-3.035633,0.049564
27.946578,-1.493309,0.462390,-3.034965,0.048784
27.996661,-1.456370,0.454331,-3.032680,0.047707
28.046745,-1.422961,0.442659,-3.031649,0.049413
28.096828,-1.387180,0.431558,-3.031099,0.048858
28.146912,-1.353569,0.422319,-3.029244,0.050902
28.196995,-1.319634,0.411286,-3.028449,0.052184
28.247078,-1.283912,0.399935,-3.025456,0.051912
28.297162,-1.248749,0.389887,-3.023045,0.052437
28.347245,-1.215143,0.378082,-3.022579,0.053804
28.397329,-1.180033,0.366220,-3.022038,0.053735
28.447412,-1.148735,0.355868,-3.021055,0.057727
28.497496,-1.113538,0.345239,-3.019477,0.057958
28.547579,-1.076011,0.334050,-3.020391,0.055489
28.597663,-1.040731,0.320223,-3.018987,0.055026
28.647746,-1.003772,0.309536,-3.017762,0.053460
28.697830,-0.967086,0.299859,-3.016803,0.052330
28.747913,-0.932093,0.289350,-3.015063,0.052819
28.797997,-0.896804,0.278507,-3.013523,0.052935
28.848080,-0.861784,0.268723,-3.013578,0.053303
28.898164,-0.822183,0.255282,-3.013363,0.048479
28.948247,-0.784606,0.243902,-3.011739,0.046285
28.998331,-0.750337,0.232213,-3.011057,0.047065
29.048414,-0.717179,0.220036,-3.010278,0.048866
29.098497,-0.682151,0.209557,-3.010059,0.049093
29.148581,-0.646823,0.199546,-3.009929,0.049133
29.198664,-0.610845,0.187512,-3.009403,0.048189
29.248748,-0.574370,0.175347,-3.008273,0.046818
29.298831,-0.538205,0.165580,-3.008547,0.046056
29.348915,-0.504469,0.153529,-3.008287,0.047285
29.398998,-0.469095,0.142459,-3.007048,0.047195
29.449082,-0.433743,0.132867,-3.006360,0.047385
29.499165,-0.396477,0.120042,-3.006336,0.044994
29.549249,-0.361734,0.109267,-3.006014,0.045519
29.599332,-0.329053,0.097093,-3.004344,0.047885
29.649416,-0.294346,0.087329,-3.003839,0.048634
29.699499,-0.261445,0.076126,-3.003347,0.050896
29.749583,-0.226533,0.062665,-3.002476,0.050846
29.799666,-0.191662,0.051331,-3.001759,0.274886
29.849750,-0.157262,0.040631,-3.001265,0.545314
29.899833,-0.125498,0.029819,-2.728322,0.545321
29.949917,-0.098983,0.021067,-2.456701,0.546759
30.000000,0.000000,0.000000,-3.000000,0.000000
