t_s,x_m,y_m,z_m,error_norm_m
25.492487,-1.094574,-2.131845,-3.273067,0.034165
25.542571,-1.073647,-2.116542,-3.273832,0.035280
25.592654,-1.054213,-2.102312,-3.274574,0.038199
25.642738,-1.031532,-2.088010,-3.275748,0.039170
25.692821,-1.011460,-2.071414,-3.275604,0.040248
25.742905,-0.989795,-2.055255,-3.276592,0.040576
25.792988,-0.968324,-2.037904,-3.276878,0.040309
25.843072,-0.947421,-2.022313,-3.277265,0.041830
25.893155,-0.926735,-2.004639,-3.277552,0.041887
25.943239,-0.905151,-1.986974,-3.278404,0.041432
25.993322,-0.882852,-1.966940,-3.278589,0.038877
26.043406,-0.862459,-1.949270,-3.279248,0.039256
26.093489,-0.842012,-1.929565,-3.279866,0.037990
26.143573,-0.824513,-1.913399,-3.279346,0.041496
26.193656,-0.805176,-1.896738,-3.280108,0.043465
26.243740,-0.785968,-1.878960,-3.280802,0.044665
26.293823,-0.767349,-1.859445,-3.282048,0.044675
26.343907,-0.748044,-1.842179,-3.282879,0.046417
26.393990,-0.730015,-1.821741,-3.283995,0.046106
26.444073,-0.710938,-1.802926,-3.284895,0.046783
26.494157,-0.692269,-1.785186,-3.284837,0.048793
26.544240,-0.673365,-1.762161,-3.285383,0.046062
26.594324,-0.655344,-1.742856,-3.286208,0.047055
26.644407,-0.635747,-1.722654,-3.286504,0.046697
26.694491,-0.619538,-1.698945,-3.286099,0.044848
26.744574,-0.600906,-1.678365,-3.286135,0.044716
26.794658,-0.582944,-1.658409,-3.285712,0.045598
26.844741,-0.564405,-1.638605,-3.286952,0.046321
26.894825,-0.546659,-1.618684,-3.287778,0.047450
26.944908,-0.531165,-1.598050,-3.287444,0.048897
26.994992,-0.515135,-1.576639,-3.286887,0.049547
27.045075,-0.500286,-1.555081,-3.286153,0.050581
27.095159,-0.483889,-1.534115,-3.286572,0.051553
27.145242,-0.465983,-1.512928,-3.285469,0.052177
27.195326,-0.449952,-1.489703,-3.287126,0.051182
27.245409,-0.435619,-1.466006,-3.286136,0.050668
27.295492,-0.423019,-1.444931,-3.287054,0.052982
27.345576,-0.406998,-1.422162,-3.288123,0.052717
27.395659,-0.392774,-1.398858,-3.288218,0.052685
27.445743,-0.379208,-1.377215,-3.288459,0.054472
27.495826,-0.362900,-1.353220,-3.288955,0.053312
27.545910,-0.348300,-1.328642,-3.290178,0.052078
27.595993,-0.334106,-1.306010,-3.289842,0.053074
27.646077,-0.318817,-1.281653,-3.288327,0.052447
27.696160,-0.303775,-1.257768,-3.287578,0.052438
27.746244,-0.290165,-1.233981,-3.287127,0.052837
27.796327,-0.277754,-1.209627,-3.288505,0.052638
27.846411,-0.266531,-1.186617,-3.288367,0.054222
27.896494,-0.257501,-1.161409,-3.288453,0.054044
27.946578,-0.245718,-1.135403,-3.288400,0.052786
27.996661,-0.232354,-1.111916,-3.289008,0.053736
28.046745,-0.220877,-1.086883,-3.291013,0.053374
28.096828,-0.208050,-1.062523,-3.291682,0.053823
28.146912,-0.195343,-1.036549,-3.291169,0.052986
28.196995,-0.186823,-1.009792,-3.292862,0.051471
28.247078,-0.176072,-0.983690,-3.292072,0.050815
28.297162,-0.167672,-0.958254,-3.292869,0.050904
28.347245,-0.156672,-0.932159,-3.292934,0.050321
28.397329,-0.146239,-0.909142,-3.293088,0.052946
28.447412,-0.135452,-0.884946,-3.291766,0.054681
28.497496,-0.125502,-0.859303,-3.292260,0.054922
28.547579,-0.117611,-0.834495,-3.292074,0.056102
28.597663,-0.109709,-0.808197,-3.292662,0.055814
28.647746,-0.101717,-0.782623,-3.292317,0.056439
28.697830,-0.093086,-0.757708,-3.293378,0.057694
28.747913,-0.087459,-0.732585,-3.294197,0.058749
28.797997,-0.080625,-0.707411,-3.294720,0.059916
28.848080,-0.071660,-0.681398,-3.293886,0.060515
28.898164,-0.061958,-0.653687,-3.294712,0.059565
28.948247,-0.055429,-0.628100,-3.294796,0.060603
28.998331,-0.049763,-0.603484,-3.295759,0.062539
29.048414,-0.044371,-0.576348,-3.296586,0.062057
29.098497,-0.039642,-0.550346,-3.297041,0.062738
29.148581,-0.034040,-0.524383,-3.297585,0.063635
29.198664,-0.030209,-0.500143,-3.297158,0.066170
29.248748,-0.024267,-0.473702,-3.296797,0.066818
29.298831,-0.019126,-0.448152,-3.296955,0.068335
29.348915,-0.013402,-0.422116,-3.296986,0.069555
29.398998,-0.008308,-0.395685,-3.297165,0.070400
29.449082,-0.005159,-0.366341,-3.297282,0.068142
29.499165,-0.002882,-0.339367,-3.299232,0.068106
29.549249,0.000082,-0.312506,-3.298852,0.068425
29.599332,0.002100,-0.284791,-3.298955,0.067812
29.649416,0.005297,-0.258468,-3.297964,0.068867
29.699499,0.007734,-0.231163,-3.298282,0.068870
29.749583,0.008960,-0.203777,-3.298206,0.068654
29.799666,0.011015,-0.176209,-3.298083,0.068482
29.849750,0.012722,-0.149961,-3.298245,0.069603
29.899833,0.012749,-0.123654,-3.298303,0.070405
29.949917,0.011949,-0.097300,-3.298120,0.071089
30.000000,0.000000,0.000000,-3.000000,0.000000
