t_s,x_m,y_m,z_m,error_norm_m,score_hint
19.011686,-1.971852,-1.406520,-3.129279,0.029933,81.864888
19.055092,-1.971687,-1.406062,-3.133829,0.029765,81.864888
19.098497,-1.971657,-1.405301,-3.137144,0.029720,81.864888
19.141903,-1.970818,-1.406362,-3.140992,0.030668,81.864888
19.185309,-1.971048,-1.406394,-3.143765,0.030655,81.864888
19.228715,-1.971928,-1.406454,-3.147791,0.029726,81.864888
19.272120,-1.971691,-1.407396,-3.150732,0.030328,81.864888
19.315526,-1.972245,-1.407799,-3.153329,0.030186,81.864888
19.358932,-1.971886,-1.406743,-3.157651,0.030044,81.864888
19.402337,-1.972548,-1.405061,-3.161673,0.028953,81.864888
19.445743,-1.972101,-1.405566,-3.166662,0.029120,81.864888
19.489149,-1.971572,-1.406270,-3.169942,0.029815,81.864888
19.532554,-1.971433,-1.405319,-3.173323,0.029786,81.864888
19.575960,-1.971610,-1.407115,-3.177714,0.029804,81.864888
19.619366,-1.972340,-1.408301,-3.181065,0.029441,81.864888
19.662771,-1.973005,-1.409062,-3.184486,0.029048,81.864888
19.706177,-1.973083,-1.408742,-3.187855,0.028886,81.864888
19.749583,-1.971983,-1.408833,-3.191250,0.029940,81.864888
19.792988,-1.972876,-1.409468,-3.195423,0.029158,81.864888
19.836394,-1.972170,-1.409525,-3.198687,0.029848,81.864888
19.879800,-1.972516,-1.410511,-3.202131,0.029839,81.864888
19.923205,-1.972430,-1.410163,-3.204983,0.029877,81.864888
19.966611,-1.972795,-1.410933,-3.208205,0.029825,81.864888
20.010017,-1.972750,-1.412387,-3.212305,0.030288,81.864888
20.053422,-1.974333,-1.411163,-3.215858,0.028318,81.864888
20.096828,-1.974461,-1.412172,-3.219178,0.028600,81.864888
20.140234,-1.973326,-1.410694,-3.221358,0.029203,81.864888
20.183639,-1.974276,-1.410311,-3.225121,0.028089,81.864888
20.227045,-1.974131,-1.410697,-3.228278,0.028361,81.864888
20.270451,-1.973585,-1.410054,-3.231055,0.028679,81.864888
20.313856,-1.973380,-1.410313,-3.233303,0.029108,81.864888
20.357262,-1.973590,-1.408965,-3.235708,0.028597,81.864888
20.400668,-1.973412,-1.408392,-3.237860,0.028789,81.864888
20.444073,-1.973953,-1.408773,-3.240528,0.028483,81.864888
20.487479,-1.974150,-1.407210,-3.242985,0.027993,81.864888
20.530885,-1.973952,-1.405826,-3.245956,0.027837,81.864888
20.574290,-1.972752,-1.404274,-3.248802,0.028699,81.864888
20.617696,-1.972480,-1.405136,-3.250904,0.029309,81.864888
20.661102,-1.972065,-1.404728,-3.254234,0.029482,81.864888
20.704508,-1.972913,-1.404744,-3.256141,0.028940,81.864888
20.747913,-1.973693,-1.405949,-3.259050,0.028386,81.864888
20.791319,-1.971208,-1.404972,-3.261750,0.030530,81.864888
20.834725,-1.972564,-1.406325,-3.264414,0.029514,81.864888
20.878130,-1.971777,-1.406018,-3.266742,0.030273,81.864888
20.921536,-1.970634,-1.404528,-3.268368,0.031388,81.864888
20.964942,-1.969716,-1.406214,-3.270285,0.032731,81.864888
21.008347,-1.969825,-1.405962,-3.272876,0.032557,81.864888
21.051753,-1.970177,-1.406147,-3.275863,0.032099,81.864888
21.095159,-1.969761,-1.405666,-3.278236,0.032417,81.864888
21.138564,-1.970625,-1.404472,-3.281654,0.031103,81.864888
21.181970,-1.973005,-1.406108,-3.284330,0.029063,81.864888
21.225376,-1.972657,-1.406031,-3.286986,0.029267,81.864888
21.268781,-1.971563,-1.405497,-3.289760,0.030051,81.864888
21.312187,-1.971928,-1.405781,-3.292669,0.029583,81.864888
21.355593,-1.971852,-1.405875,-3.295776,0.029459,81.864888
21.398998,-1.972392,-1.405203,-3.298099,0.028774,81.864888
21.442404,-1.971829,-1.405120,-3.299627,0.029424,81.864888
21.485810,-1.972015,-1.405697,-3.301455,0.029405,81.864888
21.529215,-1.972077,-1.404529,-3.304563,0.416588,81.864888
21.572621,-1.530997,-1.404966,-3.305616,0.419971,81.864888
21.616027,-1.087864,-1.406223,-3.307792,0.421294,81.864888
21.659432,-0.646371,-1.405614,-3.309747,0.424235,81.864888
21.702838,-0.207424,-1.407451,-3.312148,0.429751,81.864888
21.746244,0.236623,-1.405943,-3.314192,0.430122,81.864888
21.789649,0.678941,-1.406182,-3.316693,0.432241,81.864888
21.833055,1.121163,-1.405758,-3.318203,0.434459,81.864888
21.876461,1.561843,-1.405781,-3.319036,0.438233,81.864888
21.919866,2.004576,-1.403769,-3.320455,0.008401,81.864888
21.963272,2.005357,-1.404074,-3.321414,0.009375,81.864888
22.006678,2.004936,-1.404746,-3.322041,0.010069,81.864888
22.050083,2.005332,-1.404808,-3.323049,0.010607,81.864888
22.093489,2.006038,-1.406279,-3.324706,0.011518,81.864888
22.136895,2.005113,-1.406443,-3.326421,0.010901,81.864888
22.180301,2.003193,-1.407585,-3.328069,0.010668,81.864888
22.223706,2.003831,-1.408845,-3.330031,0.011386,81.864888
22.267112,2.002641,-1.408556,-3.330847,0.011022,81.864888
22.310518,2.002773,-1.408764,-3.332559,0.010893,81.864888
22.353923,2.002889,-1.408247,-3.333638,0.010513,81.864888
22.397329,2.002712,-1.409217,-3.334752,0.011201,81.864888
22.440735,2.002506,-1.408789,-3.335735,0.010799,81.864888
22.484140,2.003108,-1.408534,-3.337141,0.010500,81.864888
22.527546,2.004385,-1.406664,-3.337941,0.009600,81.864888
22.570952,2.004370,-1.406727,-3.339088,0.009460,81.864888
22.614357,2.004536,-1.405426,-3.340152,0.008501,81.864888
22.657763,2.002634,-1.406936,-3.340218,0.009155,81.864888
22.701169,2.002254,-1.408232,-3.341302,0.009862,81.864888
22.744574,2.001923,-1.408846,-3.342281,0.010141,81.864888
22.787980,2.001297,-1.408311,-3.343669,0.009203,81.864888
22.831386,2.001334,-1.409615,-3.344663,0.010234,81.864888
22.874791,2.000565,-1.408690,-3.345843,0.009063,81.864888
22.918197,2.000734,-1.409132,-3.346793,0.009367,81.864888
22.961603,2.000749,-1.410528,-3.346895,0.010779,81.864888
23.005008,2.001097,-1.408105,-3.347450,0.008402,81.864888
23.048414,2.000937,-1.408618,-3.348188,0.008784,81.864888
23.091820,2.002119,-1.408599,-3.348434,0.008959,81.864888
23.135225,2.000919,-1.406092,-3.348045,0.006437,81.864888
23.178631,2.001697,-1.406071,-3.347973,0.006616,81.864888
23.222037,2.002135,-1.406655,-3.347469,0.007433,81.864888
23.265442,2.003169,-1.407489,-3.348300,0.008300,81.864888
23.308848,2.003775,-1.408370,-3.348735,0.009252,81.864888
23.352254,2.002857,-1.408847,-3.348153,0.009429,81.864888
23.395659,2.002510,-1.408873,-3.347336,0.009478,81.864888
23.439065,2.001446,-1.408918,-3.346320,0.009506,81.864888
23.482471,2.001714,-1.409533,-3.346215,0.010071,81.864888
23.525876,2.003286,-1.410109,-3.344790,0.011296,81.864888
23.569282,2.003626,-1.409279,-3.345616,0.010291,81.864888
23.612688,2.002865,-1.408217,-3.344186,0.009397,81.864888
23.656093,2.000982,-1.409241,-3.344296,0.009740,81.864888
23.699499,2.001841,-1.409112,-3.344481,0.009543,81.864888
23.742905,2.001531,-1.408699,-3.343806,0.009104,81.864888
23.786311,2.000907,-1.409645,-3.343202,0.009919,81.864888
23.829716,2.002520,-1.408940,-3.342761,0.009468,81.864888
23.873122,2.003034,-1.407907,-3.342876,0.008521,81.864888
23.916528,2.003427,-1.408444,-3.341644,0.009210,81.864888
23.959933,2.004825,-1.407792,-3.339379,0.009557,81.864888
24.003339,2.006224,-1.407600,-3.337704,0.010408,81.864888
24.046745,2.006735,-1.407583,-3.336229,0.010873,81.864888
24.090150,2.006534,-1.407242,-3.336229,0.010169,81.864888
24.133556,2.005630,-1.408008,-3.334917,0.010265,81.864888
24.176962,2.003271,-1.407222,-3.333745,0.008517,81.864888
24.220367,2.003168,-1.405932,-3.332409,0.007468,81.864888
24.263773,2.004442,-1.406625,-3.331576,0.008463,81.864888
24.307179,2.004494,-1.406248,-3.331860,0.007796,81.864888
24.350584,2.005751,-1.406465,-3.330984,0.008687,81.864888
24.393990,2.007112,-1.405559,-3.329075,0.009116,81.864888
24.437396,2.005529,-1.404149,-3.328959,0.006913,81.864888
24.480801,2.005815,-1.403314,-3.326728,0.006726,81.864888
24.524207,2.004535,-1.403058,-3.325773,0.005470,81.864888
24.567613,2.005403,-1.402387,-3.324163,0.005907,81.864888
24.611018,2.006044,-1.404101,-3.322581,0.007304,81.864888
24.654424,2.007149,-1.405005,-3.319725,0.008807,81.864888
24.697830,2.007828,-1.404896,-3.318338,0.009270,81.864888
24.741235,2.007163,-1.405483,-3.316340,0.009080,81.864888
24.784641,2.006709,-1.405020,-3.314944,0.008400,81.864888
24.828047,2.006523,-1.405167,-3.312726,0.008373,81.864888
24.871452,2.007021,-1.405871,-3.311638,0.009153,81.864888
24.914858,2.005469,-1.406482,-3.310305,0.008499,81.864888
24.958264,2.005026,-1.407113,-3.308683,0.008761,81.864888
25.001669,2.006387,-1.407172,-3.305889,0.009606,81.864888
25.045075,2.008506,-1.406013,-3.304437,0.010454,81.864888
25.088481,2.008452,-1.406500,-3.302326,0.010702,81.864888
25.131886,2.007956,-1.407766,-3.300907,0.011248,81.864888
25.175292,2.007464,-1.407191,-3.299335,0.010631,81.864888
25.218698,2.006680,-1.407514,-3.297413,0.010418,81.864888
25.262104,2.006760,-1.407909,-3.295527,0.010876,81.864888
25.305509,2.005721,-1.409639,-3.292793,0.011553,81.864888
25.348915,2.006474,-1.409758,-3.290076,0.011971,81.864888
25.392321,2.006835,-1.410583,-3.287755,0.012866,81.864888
25.435726,2.007843,-1.411079,-3.285290,0.013828,81.864888
25.479132,2.008590,-1.411312,-3.282913,0.014474,81.864888
25.522538,2.008088,-1.409392,-3.280448,0.012726,81.864888
25.565943,2.007143,-1.409278,-3.279476,0.012550,81.864888
25.609349,2.006924,-1.409275,-3.276527,0.012316,81.864888
25.652755,2.006207,-1.408657,-3.273946,0.011490,81.864888
25.696160,2.006586,-1.409105,-3.270420,0.011768,81.864888
25.739566,2.006608,-1.408837,-3.267952,0.011663,81.864888
25.782972,2.005932,-1.408525,-3.265123,0.011037,81.864888
25.826377,2.006091,-1.408092,-3.262223,0.010768,81.864888
25.869783,2.006201,-1.408663,-3.259529,0.281353,81.864888
25.913189,1.784376,-1.254579,-3.256718,0.282537,81.864888
25.956594,1.562142,-1.100468,-3.253676,0.283375,81.864888
26.000000,1.342063,-0.946136,-3.250500,0.285825,81.864888
