t_s,x_m,y_m,z_m,error_norm_m,score_hint
21.836394,-0.370541,-2.571103,-3.182091,0.011637,95.963718
21.886477,-0.342983,-2.574902,-3.181441,0.011124,95.963718
21.936561,-0.315024,-2.578013,-3.180795,0.010439,95.963718
21.986644,-0.287956,-2.580888,-3.181102,0.010243,95.963718
22.036728,-0.260988,-2.583178,-3.180179,0.010672,95.963718
22.086811,-0.233182,-2.587006,-3.179794,0.009515,95.963718
22.136895,-0.206418,-2.589523,-3.178339,0.010063,95.963718
22.186978,-0.180279,-2.591785,-3.178144,0.010787,95.963718
22.237062,-0.153000,-2.594644,-3.176873,0.010713,95.963718
22.287145,-0.126495,-2.596681,-3.175264,0.011690,95.963718
22.337229,-0.099061,-2.596975,-3.175390,0.011298,95.963718
22.387312,-0.072635,-2.596360,-3.175226,0.012176,95.963718
22.437396,-0.045090,-2.597646,-3.176040,0.011395,95.963718
22.487479,-0.017457,-2.598848,-3.175155,0.010943,95.963718
22.537563,0.009790,-2.598110,-3.174384,0.011078,95.963718
22.587646,0.036722,-2.599835,-3.174636,0.011104,95.963718
22.637730,0.063098,-2.600666,-3.173861,0.012121,95.963718
22.687813,0.089534,-2.600787,-3.173172,0.013112,95.963718
22.737896,0.116550,-2.599543,-3.172444,0.013334,95.963718
22.787980,0.144731,-2.598426,-3.171759,0.012505,95.963718
22.838063,0.170906,-2.597569,-3.171869,0.013680,95.963718
22.888147,0.198663,-2.595849,-3.171087,0.013264,95.963718
22.938230,0.225347,-2.594776,-3.170504,0.014182,95.963718
22.988314,0.252440,-2.592086,-3.169347,0.014243,95.963718
23.038397,0.279056,-2.590229,-3.168580,0.015150,95.963718
23.088481,0.306054,-2.588773,-3.168712,0.016033,95.963718
23.138564,0.331391,-2.584358,-3.168317,0.017072,95.963718
23.188648,0.358149,-2.581893,-3.167712,0.017912,95.963718
23.238731,0.386131,-2.576660,-3.165989,0.016493,95.963718
23.288815,0.411988,-2.572240,-3.165873,0.017381,95.963718
23.338898,0.438896,-2.568308,-3.165173,0.017670,95.963718
23.388982,0.466157,-2.563067,-3.164120,0.017142,95.963718
23.439065,0.493029,-2.558447,-3.162562,0.017387,95.963718
23.489149,0.519433,-2.551942,-3.161187,0.017253,95.963718
23.539232,0.546169,-2.545931,-3.159586,0.017208,95.963718
23.589316,0.572127,-2.540597,-3.158529,0.018132,95.963718
23.639399,0.598368,-2.533042,-3.157288,0.017985,95.963718
23.689482,0.624940,-2.525388,-3.156590,0.017506,95.963718
23.739566,0.652446,-2.517290,-3.155797,0.016119,95.963718
23.789649,0.678955,-2.511330,-3.154290,0.016510,95.963718
23.839733,0.705533,-2.503826,-3.154041,0.016042,95.963718
23.889816,0.730773,-2.496472,-3.152401,0.017235,95.963718
23.939900,0.756002,-2.490033,-3.151794,0.018513,95.963718
23.989983,0.784415,-2.481141,-3.151012,0.016157,95.963718
24.040067,0.808901,-2.474305,-3.150226,0.018111,95.963718
24.090150,0.835443,-2.465540,-3.149138,0.017608,95.963718
24.140234,0.862253,-2.455322,-3.147382,0.016518,95.963718
24.190317,0.888743,-2.448011,-3.145952,0.017095,95.963718
24.240401,0.914111,-2.438495,-3.145232,0.017232,95.963718
24.290484,0.939136,-2.429149,-3.144944,0.017626,95.963718
24.340568,0.964829,-2.418871,-3.144078,0.017296,95.963718
24.390651,0.989138,-2.407616,-3.144295,0.017182,95.963718
24.440735,1.011823,-2.398928,-3.143807,0.020068,95.963718
24.490818,1.037127,-2.388263,-3.143338,0.019875,95.963718
24.540902,1.063065,-2.376881,-3.143025,0.018806,95.963718
24.590985,1.087429,-2.366056,-3.142886,0.019333,95.963718
24.641068,1.112115,-2.354784,-3.142986,0.019398,95.963718
24.691152,1.136065,-2.342486,-3.142342,0.019615,95.963718
24.741235,1.160994,-2.330523,-3.140943,0.019424,95.963718
24.791319,1.185049,-2.318965,-3.139886,0.020180,95.963718
24.841402,1.209099,-2.305407,-3.140150,0.019562,95.963718
24.891486,1.232382,-2.293203,-3.138402,0.020714,95.963718
24.941569,1.257584,-2.281566,-3.137820,0.020695,95.963718
24.991653,1.281010,-2.267815,-3.137059,0.020704,95.963718
25.041736,1.301750,-2.256262,-3.136788,0.024159,95.963718
25.091820,1.327448,-2.241118,-3.136205,0.021678,95.963718
25.141903,1.351274,-2.227476,-3.136122,0.021621,95.963718
25.191987,1.374857,-2.212927,-3.135094,0.021254,95.963718
25.242070,1.396748,-2.198583,-3.133433,0.022340,95.963718
25.292154,1.420539,-2.181964,-3.132404,0.020508,95.963718
25.342237,1.444002,-2.167423,-3.130961,0.020483,95.963718
25.392321,1.466108,-2.153012,-3.129232,0.021630,95.963718
25.442404,1.488869,-2.137755,-3.127931,0.021735,95.963718
25.492487,1.511779,-2.123675,-3.127326,0.022611,95.963718
25.542571,1.532894,-2.108054,-3.126826,0.023456,95.963718
25.592654,1.552846,-2.093181,-3.126307,0.025689,95.963718
25.642738,1.575188,-2.078198,-3.126149,0.026443,95.963718
25.692821,1.595530,-2.061439,-3.124895,0.027198,95.963718
25.742905,1.617020,-2.044952,-3.124584,0.027448,95.963718
25.792988,1.638319,-2.027517,-3.123689,0.027200,95.963718
25.843072,1.659144,-2.011348,-3.122879,0.028310,95.963718
25.893155,1.679761,-1.993562,-3.121987,0.028314,95.963718
25.943239,1.701002,-1.975730,-3.121567,0.027947,95.963718
25.993322,1.722732,-1.956069,-3.120592,0.025935,95.963718
26.043406,1.742983,-1.938128,-3.120013,0.026198,95.963718
26.093489,1.763226,-1.918609,-3.119401,0.025229,95.963718
26.143573,1.781207,-1.901693,-3.117842,0.027826,95.963718
26.193656,1.800516,-1.884355,-3.117352,0.029288,95.963718
26.243740,1.819678,-1.866130,-3.116807,0.030176,95.963718
26.293823,1.838346,-1.846552,-3.116723,0.030246,95.963718
26.343907,1.857477,-1.828612,-3.116295,0.031515,95.963718
26.393990,1.875598,-1.808244,-3.116105,0.031361,95.963718
26.444073,1.894452,-1.789045,-3.115736,0.031848,95.963718
26.494157,1.912946,-1.770606,-3.114571,0.033239,95.963718
26.544240,1.931562,-1.748156,-3.113910,0.031207,95.963718
26.594324,1.949461,-1.728449,-3.113484,0.031941,95.963718
26.644407,1.968488,-1.708024,-3.112618,0.031541,95.963718
26.694491,1.984918,-1.684924,-3.111169,0.030215,95.963718
26.744574,2.003109,-1.664126,-3.110089,0.029982,95.963718
26.794658,2.020741,-1.643752,-3.108628,0.030474,95.963718
26.844741,2.038749,-1.623448,-3.108555,0.030927,95.963718
26.894825,2.056105,-1.603015,-3.108138,0.031686,95.963718
26.944908,2.071714,-1.582004,-3.106756,0.032720,95.963718
26.994992,2.087667,-1.560368,-3.105191,0.033112,95.963718
27.045075,2.102675,-1.538583,-3.103479,0.033852,95.963718
27.095159,2.118785,-1.517200,-3.102729,0.034491,95.963718
27.145242,2.135967,-1.495612,-3.100713,0.034660,95.963718
27.195326,2.151684,-1.472456,-3.100999,0.033926,95.963718
27.245409,2.166066,-1.448909,-3.099081,0.033499,95.963718
27.295492,2.179088,-1.427289,-3.098755,0.035373,95.963718
27.345576,2.194614,-1.404362,-3.098557,0.035085,95.963718
27.395659,2.208731,-1.380998,-3.097549,0.035035,95.963718
27.445743,2.222292,-1.358843,-3.096664,0.036351,95.963718
27.495826,2.237848,-1.334889,-3.095994,0.035286,95.963718
27.545910,2.252060,-1.310463,-3.095931,0.034340,95.963718
27.595993,2.265905,-1.287464,-3.094572,0.034921,95.963718
27.646077,2.280507,-1.263136,-3.092232,0.034125,95.963718
27.696160,2.294860,-1.239131,-3.090532,0.033836,95.963718
27.746244,2.308075,-1.215166,-3.089083,0.033970,95.963718
27.796327,2.320327,-1.190746,-3.089160,0.033837,95.963718
27.846411,2.331623,-1.167304,-3.087976,0.035030,95.963718
27.896494,2.341209,-1.142182,-3.086981,0.035126,95.963718
27.946578,2.352794,-1.116433,-3.085872,0.034144,95.963718
27.996661,2.365501,-1.092545,-3.085317,0.034623,95.963718
28.046745,2.376725,-1.067469,-3.085927,0.034391,95.963718
28.096828,2.388896,-1.042871,-3.085427,0.034515,95.963718
28.146912,2.400910,-1.017036,-3.083945,0.033593,95.963718
28.196995,2.409717,-0.990589,-3.084302,0.032727,95.963718
28.247078,2.420130,-0.964607,-3.082593,0.032055,95.963718
28.297162,2.428713,-0.939101,-3.082210,0.032293,95.963718
28.347245,2.439178,-0.913076,-3.081218,0.031644,95.963718
28.397329,2.449151,-0.889338,-3.080303,0.033411,95.963718
28.447412,2.459320,-0.864693,-3.078161,0.034364,95.963718
28.497496,2.468794,-0.838941,-3.077534,0.034389,95.963718
28.547579,2.476654,-0.813795,-3.076344,0.035269,95.963718
28.597663,2.484455,-0.787512,-3.075801,0.035068,95.963718
28.647746,2.492254,-0.761752,-3.074483,0.035454,95.963718
28.697830,2.500463,-0.736467,-3.074340,0.036301,95.963718
28.747913,2.506350,-0.711010,-3.073997,0.037291,95.963718
28.797997,2.513072,-0.685496,-3.073411,0.038180,95.963718
28.848080,2.521323,-0.659337,-3.071696,0.038284,95.963718
28.898164,2.530057,-0.631888,-3.071368,0.037222,95.963718
28.948247,2.536342,-0.606018,-3.070424,0.037929,95.963718
28.998331,2.541909,-0.580862,-3.070215,0.039441,95.963718
29.048414,2.547200,-0.553802,-3.069896,0.039120,95.963718
29.098497,2.551923,-0.527581,-3.069270,0.039697,95.963718
29.148581,2.557231,-0.501376,-3.068721,0.040315,95.963718
29.198664,2.561140,-0.476453,-3.067366,0.042263,95.963718
29.248748,2.566561,-0.449868,-3.066068,0.042529,95.963718
29.298831,2.571310,-0.423941,-3.065206,0.043548,95.963718
29.348915,2.576426,-0.397642,-3.064241,0.044244,95.963718
29.398998,2.580999,-0.371038,-3.063403,0.044706,95.963718
29.449082,2.584041,-0.342241,-3.062516,0.042982,95.963718
29.499165,2.586358,-0.315215,-3.063160,0.043155,95.963718
29.549249,2.589119,-0.288268,-3.061866,0.043316,95.963718
29.599332,2.591099,-0.260675,-3.060976,0.042888,95.963718
29.649416,2.593892,-0.234122,-3.059178,0.043471,95.963718
29.699499,2.596044,-0.206829,-3.058475,0.043409,95.963718
29.749583,2.597215,-0.179471,-3.057447,0.043264,95.963718
29.799666,2.598937,-0.151975,-3.056381,0.043013,95.963718
29.849750,2.600327,-0.125467,-3.055558,0.043777,95.963718
29.899833,2.600385,-0.098914,-3.054651,0.044469,95.963718
29.949917,2.599751,-0.072326,-3.053546,0.045130,95.963718
30.000000,2.600987,-0.045511,-3.052340,0.045582,95.963718
