t_s,x_m,y_m,z_m,error_norm_m
24.447412,-2.276714,0.798322,-3.097467,0.029658
24.494157,-2.248440,0.788381,-3.095882,0.030740
24.540902,-2.216226,0.779704,-3.095574,0.027550
24.587646,-2.185471,0.769198,-3.094674,0.026328
24.634391,-2.157309,0.757905,-3.093702,0.027787
24.681135,-2.127997,0.745197,-3.093169,0.028525
24.727880,-2.101722,0.735796,-3.091991,0.031309
24.774624,-2.071884,0.724801,-3.090763,0.031156
24.821369,-2.043615,0.715015,-3.089817,0.032183
24.868114,-2.013438,0.703529,-3.088827,0.031798
24.914858,-1.985483,0.695021,-3.087714,0.032899
24.961603,-1.955687,0.685733,-3.086705,0.032452
25.008347,-1.927928,0.676675,-3.086024,0.034046
25.055092,-1.897391,0.667474,-3.085481,0.032975
25.101836,-1.869752,0.656676,-3.084106,0.034938
25.148581,-1.840828,0.649355,-3.082522,0.035579
25.195326,-1.811324,0.639947,-3.080956,0.035740
25.242070,-1.781908,0.629369,-3.078902,0.035947
25.288815,-1.753391,0.616989,-3.077983,0.036924
25.335559,-1.723257,0.606694,-3.076872,0.036386
25.382304,-1.691542,0.598445,-3.075754,0.034422
25.429048,-1.664584,0.589772,-3.073369,0.037315
25.475793,-1.632974,0.579055,-3.072528,0.035289
25.522538,-1.604733,0.566978,-3.069891,0.036507
25.569282,-1.573924,0.556791,-3.068143,0.035383
25.616027,-1.544002,0.548934,-3.066212,0.035560
25.662771,-1.514636,0.538157,-3.063823,0.035866
25.709516,-1.484197,0.527950,-3.062873,0.035080
25.756260,-1.456176,0.515746,-3.061662,0.036307
25.803005,-1.426391,0.502770,-3.061346,0.035718
25.849750,-1.398358,0.492172,-3.059051,0.037353
25.896494,-1.367139,0.480141,-3.057675,0.035637
25.943239,-1.337384,0.471244,-3.056604,0.035590
25.989983,-1.306819,0.459902,-3.055703,0.034515
26.036728,-1.277728,0.450040,-3.053241,0.035202
26.083472,-1.246601,0.440986,-3.052835,0.033802
26.130217,-1.216591,0.428714,-3.051942,0.033125
26.176962,-1.185401,0.417834,-3.050311,0.031541
26.223706,-1.155801,0.407015,-3.048244,0.031587
26.270451,-1.125604,0.397203,-3.046888,0.031089
26.317195,-1.097336,0.388860,-3.044366,0.032913
26.363940,-1.070264,0.377510,-3.042106,0.035374
26.410684,-1.040063,0.367338,-3.041973,0.034681
26.457429,-1.013314,0.356995,-3.040112,0.037571
26.504174,-0.984459,0.347059,-3.038038,0.038513
26.550918,-0.956255,0.336825,-3.036414,0.039975
26.597663,-0.926421,0.325558,-3.035466,0.039566
26.644407,-0.897224,0.317426,-3.033920,0.040480
26.691152,-0.868698,0.306833,-3.031564,0.041664
26.737896,-0.839424,0.298234,-3.030383,0.042442
26.784641,-0.809255,0.288871,-3.028687,0.042309
26.831386,-0.778452,0.278469,-3.028145,0.041115
26.878130,-0.748299,0.268833,-3.027391,0.040830
26.924875,-0.719478,0.256663,-3.026031,0.041061
26.971619,-0.688590,0.245309,-3.023359,0.039820
27.018364,-0.660994,0.234276,-3.022682,0.041491
27.065109,-0.633993,0.223135,-3.020976,0.043886
27.111853,-0.605347,0.212440,-3.019048,0.044863
27.158598,-0.578218,0.202448,-3.018542,0.047263
27.205342,-0.548412,0.193485,-3.017569,0.047435
27.252087,-0.520055,0.183781,-3.015499,0.048957
27.298831,-0.492048,0.174252,-3.014754,0.050704
27.345576,-0.460844,0.164562,-3.013876,0.049416
27.392321,-0.429890,0.152853,-3.012602,0.047783
27.439065,-0.400210,0.141520,-3.012403,0.047376
27.485810,-0.370810,0.131052,-3.011923,0.047541
27.532554,-0.342061,0.119143,-3.010550,0.047986
27.579299,-0.312802,0.108202,-3.008935,0.048242
27.626043,-0.283949,0.096133,-3.008261,0.162074
27.672788,-0.253605,0.086055,-3.008020,0.316956
27.719533,-0.225371,0.075730,-2.849437,0.316954
27.766277,-0.199752,0.066487,-2.690765,0.316965
27.813022,-0.175613,0.058046,-2.532420,0.317247
27.859766,-0.153623,0.048639,-2.374072,0.317503
27.906511,-0.131768,0.040390,-2.215585,0.317446
27.953255,-0.113805,0.033455,-2.057837,0.318298
28.000000,0.000000,0.000000,-3.000000,0.000000
