t_s,x_m,y_m,z_m,error_norm_m
43.405676,-1.919347,-1.426286,-2.996798,0.047867
43.489149,-1.953535,-1.406867,-2.996818,0.047177
43.572621,-1.986354,-1.386584,-2.996582,0.047353
43.656093,-2.018730,-1.368272,-2.996578,0.048767
43.739566,-2.051349,-1.348738,-2.996587,0.049433
43.823038,-2.083313,-1.329576,-2.996518,0.050857
43.906511,-2.116685,-1.310804,-2.996622,0.051169
43.989983,-2.149463,-1.291094,-2.997315,0.051577
44.073456,-2.183134,-1.272782,-2.997177,0.051842
44.156928,-2.216459,-1.253729,-2.997633,0.052068
44.240401,-2.249243,-1.233855,-2.997597,0.052431
44.323873,-2.281775,-1.213570,-2.996573,0.052907
44.407346,-2.315823,-1.193925,-2.996800,0.052227
44.490818,-2.348352,-1.174305,-2.997013,0.052931
44.574290,-2.381087,-1.155633,-2.996792,0.053875
44.657763,-2.414214,-1.136490,-2.997028,0.054241
44.741235,-2.448075,-1.116969,-2.996758,0.053813
44.824708,-2.480483,-1.097718,-2.996607,0.054803
44.908180,-2.513076,-1.078030,-2.996609,0.052652
44.991653,-2.542989,-1.058674,-2.996271,0.050084
45.075125,-2.570060,-1.039143,-2.996502,0.046970
45.158598,-2.592791,-1.019679,-2.996554,0.044778
45.242070,-2.613002,-1.000959,-2.996511,0.042284
45.325543,-2.630466,-0.982843,-2.996689,0.039702
45.409015,-2.645056,-0.963233,-2.995944,0.036060
45.492487,-2.655696,-0.944709,-2.996205,0.033569
45.575960,-2.663018,-0.925725,-2.996601,0.030850
45.659432,-2.666133,-0.906299,-2.995783,0.028604
45.742905,-2.667405,-0.887532,-2.995899,0.025923
45.826377,-2.665087,-0.868820,-2.995724,0.023770
45.909850,-2.658359,-0.850656,-2.994963,0.022953
45.993322,-2.649313,-0.832534,-2.995283,0.021930
46.076795,-2.637352,-0.814532,-2.996325,0.021371
46.160267,-2.621644,-0.796781,-2.996455,0.021823
46.243740,-2.602737,-0.779849,-2.996115,0.023629
46.327212,-2.579317,-0.761972,-2.996314,0.024370
46.410684,-2.553538,-0.744646,-2.996602,0.026189
46.494157,-2.524374,-0.726974,-2.996738,0.027940
46.577629,-2.492859,-0.709259,-2.997013,0.030507
46.661102,-2.457652,-0.692201,-2.996936,0.033560
46.744574,-2.418481,-0.675375,-2.997554,0.036312
46.828047,-2.376301,-0.657931,-2.996891,0.039072
46.911519,-2.331137,-0.641590,-2.996988,0.042727
46.994992,-2.281567,-0.623818,-2.997638,0.044689
47.078464,-2.229868,-0.606600,-2.997302,0.048066
47.161937,-2.173618,-0.590079,-2.998026,0.050632
47.245409,-2.114520,-0.573882,-2.997255,0.053802
47.328881,-2.052229,-0.557336,-2.997345,0.054143
47.412354,-1.989862,-0.540551,-2.997998,0.054291
47.495826,-1.926736,-0.523610,-2.997301,0.053745
47.579299,-1.863587,-0.507319,-2.997754,0.053406
47.662771,-1.801948,-0.491236,-2.997913,0.054533
47.746244,-1.738737,-0.475263,-2.997731,0.054318
47.829716,-1.675468,-0.458685,-2.997287,0.053800
47.913189,-1.612041,-0.441919,-2.997651,0.053021
47.996661,-1.549897,-0.423690,-2.997495,0.052748
48.080134,-1.487768,-0.406868,-2.997582,0.053117
48.163606,-1.425055,-0.390549,-2.997001,0.053212
48.247078,-1.362395,-0.374557,-2.996639,0.053495
48.330551,-1.299338,-0.357649,-2.996537,0.053001
48.414023,-1.236860,-0.341267,-2.996344,0.053268
48.497496,-1.175174,-0.324412,-2.995322,0.054094
48.580968,-1.112324,-0.308434,-2.995684,0.054166
48.664441,-1.050229,-0.291142,-2.995206,0.054392
48.747913,-0.988632,-0.274579,-2.994623,0.055404
48.831386,-0.925499,-0.257985,-2.995275,0.054915
48.914858,-0.863762,-0.241732,-2.995476,0.112463
48.998331,-0.804139,-0.225270,-2.892516,0.112141
49.081803,-0.745800,-0.210391,-2.789085,0.111278
49.165275,-0.690441,-0.195474,-2.685840,0.110806
49.248748,-0.637445,-0.180952,-2.583018,0.110776
49.332220,-0.586178,-0.166550,-2.479559,0.109944
49.415693,-0.536711,-0.152817,-2.376493,0.109393
49.499165,-0.489986,-0.139738,-2.273275,0.108954
49.582638,-0.445457,-0.127966,-2.170189,0.108798
49.666110,-0.402483,-0.116786,-2.066524,0.107936
49.749583,-0.361322,-0.106787,-1.963561,0.107766
49.833055,-0.322887,-0.096138,-1.860415,0.107418
49.916528,-0.286543,-0.085440,-1.757501,0.107213
50.000000,0.000000,0.000000,-3.000000,0.000000
