t_s,x_m,y_m,z_m,error_norm_m,score_hint
21.786311,-2.918114,0.335535,-2.954767,0.059971,87.048914
21.836394,-2.936034,0.352277,-2.955992,0.061252,87.048914
21.886477,-2.953969,0.369725,-2.957226,0.062138,87.048914
21.936561,-2.973489,0.386527,-2.959377,0.062089,87.048914
21.986644,-2.991933,0.404276,-2.961770,0.062376,87.048914
22.036728,-3.010063,0.423778,-2.963698,0.061883,87.048914
22.086811,-3.028957,0.442905,-2.965960,0.061001,87.048914
22.136895,-3.046615,0.462612,-2.967661,0.060809,87.048914
22.186978,-3.065122,0.479218,-2.968573,0.061708,87.048914
22.237062,-3.083584,0.496773,-2.970154,0.062106,87.048914
22.287145,-3.102479,0.515701,-2.971531,0.061350,87.048914
22.337229,-3.119939,0.533546,-2.973476,0.062380,87.048914
22.387312,-3.136959,0.551913,-2.975217,0.063468,87.048914
22.437396,-3.157815,0.571635,-2.976840,0.060652,87.048914
22.487479,-3.175541,0.589427,-2.978188,0.061510,87.048914
22.537563,-3.193050,0.606872,-2.979795,0.062742,87.048914
22.587646,-3.209221,0.626020,-2.981175,0.064091,87.048914
22.637730,-3.225541,0.645999,-2.983069,0.064910,87.048914
22.687813,-3.244767,0.664432,-2.984480,0.064151,87.048914
22.737896,-3.263423,0.682635,-2.986053,0.063995,87.048914
22.787980,-3.280876,0.700469,-2.987170,0.065065,87.048914
22.838063,-3.298693,0.718966,-2.990141,0.065419,87.048914
22.888147,-3.316222,0.738482,-2.992676,0.065514,87.048914
22.938230,-3.334479,0.757069,-2.994907,0.065492,87.048914
22.988314,-3.352469,0.775836,-2.995336,0.065614,87.048914
23.038397,-3.371350,0.795743,-2.996289,0.064410,87.048914
23.088481,-3.388657,0.810876,-2.998138,0.066954,87.048914
23.138564,-3.406335,0.828517,-2.999230,0.067932,87.048914
23.188648,-3.424661,0.846205,-3.000316,0.068340,87.048914
23.238731,-3.443376,0.864134,-3.002055,0.068274,87.048914
23.288815,-3.463037,0.882804,-3.003440,0.067030,87.048914
23.338898,-3.482371,0.898928,-3.004986,0.067482,87.048914
23.388982,-3.501531,0.918039,-3.006036,0.066433,87.048914
23.439065,-3.519881,0.935910,-3.008144,0.066706,87.048914
23.489149,-3.536109,0.953878,-3.009483,0.068699,87.048914
23.539232,-3.555341,0.970763,-3.011526,0.068823,87.048914
23.589316,-3.574532,0.990524,-3.012955,0.067350,87.048914
23.639399,-3.594492,1.008409,-3.014645,0.066338,87.048914
23.689482,-3.614193,1.024685,-3.015673,0.066585,87.048914
23.739566,-3.631620,1.043968,-3.017196,0.066764,87.048914
23.789649,-3.649419,1.059885,-3.017884,0.068783,87.048914
23.839733,-3.667181,1.078037,-3.019222,0.069408,87.048914
23.889816,-3.685188,1.095180,-3.020659,0.070468,87.048914
23.939900,-3.704319,1.113128,-3.022667,0.070116,87.048914
23.989983,-3.722180,1.130061,-3.023825,0.071460,87.048914
24.040067,-3.743173,1.148887,-3.026403,0.069112,87.048914
24.090150,-3.758967,1.166355,-3.027774,0.071651,87.048914
24.140234,-3.777245,1.185372,-3.029105,0.071317,87.048914
24.190317,-3.795180,1.203360,-3.030714,0.071890,87.048914
24.240401,-3.814445,1.222557,-3.033336,0.070599,87.048914
24.290484,-3.831609,1.240253,-3.034611,0.071971,87.048914
24.340568,-3.849071,1.258706,-3.036800,0.072569,87.048914
24.390651,-3.867528,1.278304,-3.038520,0.068147,87.048914
24.440735,-3.885004,1.292188,-3.039601,0.063744,87.048914
24.490818,-3.899357,1.301817,-3.041044,0.060091,87.048914
24.540902,-3.914140,1.308020,-3.042548,0.053861,87.048914
24.590985,-3.923677,1.309449,-3.043847,0.050572,87.048914
24.641068,-3.930885,1.305903,-3.044406,0.047966,87.048914
24.691152,-3.936933,1.300233,-3.044373,0.043782,87.048914
24.741235,-3.939662,1.290243,-3.044889,0.041244,87.048914
24.791319,-3.941494,1.273889,-3.044154,0.038552,87.048914
24.841402,-3.942251,1.256350,-3.043936,0.035028,87.048914
24.891486,-3.941956,1.233074,-3.043697,0.031644,87.048914
24.941569,-3.938053,1.205035,-3.041864,0.031251,87.048914
24.991653,-3.933298,1.173410,-3.039222,0.030931,87.048914
25.041736,-3.929528,1.144762,-3.038203,0.030287,87.048914
25.091820,-3.922567,1.115246,-3.037423,0.032607,87.048914
25.141903,-3.918362,1.084864,-3.035919,0.032042,87.048914
25.191987,-3.914258,1.056125,-3.034919,0.031725,87.048914
25.242070,-3.909950,1.026512,-3.033298,0.031409,87.048914
25.292154,-3.904299,0.996482,-3.030875,0.032304,87.048914
25.342237,-3.899206,0.967925,-3.030021,0.033002,87.048914
25.392321,-3.894055,0.938325,-3.028343,0.033516,87.048914
25.442404,-3.890552,0.908433,-3.027247,0.032368,87.048914
25.492487,-3.886130,0.879061,-3.026683,0.032260,87.048914
25.542571,-3.882662,0.851320,-3.025119,0.031671,87.048914
25.592654,-3.876501,0.822080,-3.023135,0.033237,87.048914
25.642738,-3.871769,0.795150,-3.020387,0.034276,87.048914
25.692821,-3.867168,0.765720,-3.018879,0.034342,87.048914
25.742905,-3.861980,0.734489,-3.017319,0.034290,87.048914
25.792988,-3.858852,0.702966,-3.015656,0.032272,87.048914
25.843072,-3.854207,0.673559,-3.014363,0.032361,87.048914
25.893155,-3.849505,0.645003,-3.012405,0.032817,87.048914
25.943239,-3.843517,0.614960,-3.010245,0.034014,87.048914
25.993322,-3.839459,0.585723,-3.009561,0.033571,87.048914
26.043406,-3.835372,0.558025,-3.008356,0.033780,87.048914
26.093489,-3.828568,0.528396,-3.006316,0.035830,87.048914
26.143573,-3.824645,0.497634,-3.003680,0.034872,87.048914
26.193656,-3.822172,0.467139,-3.002592,0.032540,87.048914
26.243740,-3.816910,0.436970,-3.001357,0.032940,87.048914
26.293823,-3.812352,0.408308,-2.999881,0.033228,87.048914
26.343907,-3.808653,0.377996,-3.000292,0.032008,87.048914
26.393990,-3.805926,0.347257,-2.998463,0.029871,87.048914
26.444073,-3.799847,0.319694,-2.997172,0.031984,87.048914
26.494157,-3.794048,0.290973,-2.994767,0.033493,87.048914
26.544240,-3.787498,0.261349,-2.993194,0.035282,87.048914
26.594324,-3.782304,0.229711,-2.990566,0.035223,87.048914
26.644407,-3.778944,0.199668,-2.988583,0.033982,87.048914
26.694491,-3.775285,0.170422,-2.988183,0.033095,87.048914
26.744574,-3.770911,0.139999,-2.987277,0.032544,87.048914
26.794658,-3.766748,0.110826,-2.985933,0.032270,87.048914
26.844741,-3.761564,0.082415,-2.984727,0.033223,87.048914
26.894825,-3.757346,0.053370,-2.983558,0.033068,87.048914
26.944908,-3.753082,0.020555,-2.983544,0.031499,87.048914
26.994992,-3.748478,-0.008896,-2.982609,0.031526,87.048914
27.045075,-3.743535,-0.038918,-2.980119,0.031754,87.048914
27.095159,-3.737975,-0.069349,-2.978662,0.032410,87.048914
27.145242,-3.732789,-0.098321,-2.977356,0.033136,87.048914
27.195326,-3.728288,-0.128267,-2.977368,0.032873,87.048914
27.245409,-3.722735,-0.156453,-2.977050,0.034208,87.048914
27.295492,-3.717444,-0.185435,-2.975234,0.035053,87.048914
27.345576,-3.713794,-0.215298,-2.974026,0.034063,87.048914
27.395659,-3.706595,-0.244257,-2.971435,0.036727,87.048914
27.445743,-3.700939,-0.273037,-2.970338,0.037987,87.048914
27.495826,-3.697834,-0.303356,-2.968056,0.036354,87.048914
27.545910,-3.692641,-0.332143,-2.967257,0.037171,87.048914
27.595993,-3.688337,-0.361276,-2.965814,0.037067,87.048914
27.646077,-3.684903,-0.389478,-2.965126,0.036552,87.048914
27.696160,-3.679820,-0.418972,-2.965051,0.037048,87.048914
27.746244,-3.674969,-0.450383,-2.963674,0.036541,87.048914
27.796327,-3.670572,-0.479576,-2.962062,0.036505,87.048914
27.846411,-3.667648,-0.507223,-2.959530,0.035825,87.048914
27.896494,-3.664377,-0.535250,-2.958007,0.035442,87.048914
27.946578,-3.659058,-0.565425,-2.956833,0.035777,87.048914
27.996661,-3.652966,-0.592690,-2.954312,0.038285,87.048914
28.046745,-3.649521,-0.622664,-2.952837,0.037122,87.048914
28.096828,-3.644297,-0.652210,-2.951761,0.037678,87.048914
28.146912,-3.640701,-0.680361,-2.949599,0.037682,87.048914
28.196995,-3.636862,-0.709856,-2.948320,0.037133,87.048914
28.247078,-3.631682,-0.739589,-2.945209,0.037662,87.048914
28.297162,-3.626922,-0.768346,-2.942583,0.038430,87.048914
28.347245,-3.623329,-0.798420,-2.941578,0.037317,87.048914
28.397329,-3.618609,-0.828537,-2.940511,0.037089,87.048914
28.447412,-3.616747,-0.857522,-2.939075,0.035340,87.048914
28.497496,-3.611962,-0.886714,-2.937143,0.035829,87.048914
28.547579,-3.605429,-0.916326,-2.937289,0.037170,87.048914
28.597663,-3.600580,-0.947917,-2.935502,0.036225,87.048914
28.647746,-3.594473,-0.977153,-2.933864,0.037697,87.048914
28.697830,-3.588571,-1.005632,-2.932449,0.039417,87.048914
28.747913,-3.583938,-1.034734,-2.930382,0.039818,87.048914
28.797997,-3.579083,-1.064087,-2.928482,0.040243,87.048914
28.848080,-3.574430,-1.092645,-2.927912,0.040833,87.048914
28.898164,-3.566341,-1.123946,-2.927116,0.042656,87.048914
28.948247,-3.559770,-1.153702,-2.925145,0.044296,87.048914
28.998331,-3.555680,-1.183689,-2.923961,0.043652,87.048914
29.048414,-3.552424,-1.214042,-2.922695,0.042118,87.048914
29.098497,-3.547765,-1.243123,-2.921895,0.042404,87.048914
29.148581,-3.542881,-1.271851,-2.921171,0.043081,87.048914
29.198664,-3.537509,-1.302097,-2.920116,0.043375,87.048914
29.248748,-3.531765,-1.332442,-2.918557,0.043981,87.048914
29.298831,-3.526253,-1.360988,-2.918169,0.045272,87.048914
29.348915,-3.522563,-1.391246,-2.917336,0.044149,87.048914
29.398998,-3.517644,-1.420769,-2.915687,0.044476,87.048914
29.449082,-3.512743,-1.449184,-2.914497,0.045364,87.048914
29.499165,-3.506405,-1.480023,-2.913860,0.046207,87.048914
29.549249,-3.501959,-1.509325,-2.912975,0.046235,87.048914
29.599332,-3.499061,-1.539676,-2.910967,0.044395,87.048914
29.649416,-3.494642,-1.568219,-2.909930,0.044807,87.048914
29.699499,-3.491579,-1.597842,-2.908903,0.043521,87.048914
29.749583,-3.487006,-1.629158,-2.907561,0.042582,87.048914
29.799666,-3.482466,-1.658879,-2.906347,0.412198,87.048914
29.849750,-3.162423,-1.522788,-2.642862,0.415493,87.048914
29.899833,-2.842394,-1.384852,-2.378529,0.418208,87.048914
29.949917,-2.524337,-1.243442,-2.115355,0.422376,87.048914
30.000000,-2.205622,-1.100100,-1.852233,0.426057,87.048914
