t_s,x_m,y_m,z_m,error_norm_m,score_hint
24.691152,1.819842,-0.705073,-2.750108,0.037259,90.384264
24.747913,1.830990,-0.681585,-2.746967,0.038067,90.384264
24.804674,1.841449,-0.659207,-2.743876,0.040170,90.384264
24.861436,1.851561,-0.634066,-2.740625,0.039670,90.384264
24.918197,1.861615,-0.609521,-2.735892,0.039857,90.384264
24.974958,1.872129,-0.584547,-2.732572,0.039846,90.384264
25.031720,1.881198,-0.559895,-2.730666,0.040336,90.384264
25.088481,1.889989,-0.534624,-2.727018,0.040310,90.384264
25.145242,1.897621,-0.508220,-2.725227,0.039325,90.384264
25.202003,1.904075,-0.481218,-2.723090,0.037903,90.384264
25.258765,1.910939,-0.455626,-2.719791,0.037965,90.384264
25.315526,1.919777,-0.430157,-2.716306,0.038207,90.384264
25.372287,1.927718,-0.402931,-2.713337,0.036889,90.384264
25.429048,1.933052,-0.376830,-2.710152,0.036775,90.384264
25.485810,1.940105,-0.349796,-2.706475,0.035866,90.384264
25.542571,1.945898,-0.324247,-2.704316,0.036541,90.384264
25.599332,1.951967,-0.299070,-2.701498,0.037705,90.384264
25.656093,1.957452,-0.271815,-2.698741,0.036887,90.384264
25.712855,1.962216,-0.244841,-2.694754,0.036447,90.384264
25.769616,1.965352,-0.217532,-2.692570,0.035676,90.384264
25.826377,1.969130,-0.190436,-2.689746,0.035256,90.384264
25.883139,1.974297,-0.164563,-2.687381,0.036176,90.384264
25.939900,1.978424,-0.137239,-2.684376,0.035742,90.384264
25.996661,1.983025,-0.109787,-2.682356,0.035339,90.384264
26.053422,1.984200,-0.082297,-2.680280,0.034640,90.384264
26.110184,1.988410,-0.054318,-2.678007,0.033917,90.384264
26.166945,1.991076,-0.026716,-2.676170,0.033524,90.384264
26.223706,1.993127,0.001202,-2.673165,0.032830,90.384264
26.280467,1.992728,0.028766,-2.672543,0.032195,90.384264
26.337229,1.993512,0.054517,-2.669397,0.033575,90.384264
26.393990,1.996083,0.080657,-2.667032,0.035040,90.384264
26.450751,1.998912,0.109030,-2.664436,0.034672,90.384264
26.507513,1.998234,0.136117,-2.662933,0.034780,90.384264
26.564274,1.995944,0.161194,-2.661060,0.036509,90.384264
26.621035,1.995788,0.186702,-2.657280,0.038408,90.384264
26.677796,1.995011,0.213317,-2.654440,0.039240,90.384264
26.734558,1.994504,0.241230,-2.651939,0.039033,90.384264
26.791319,1.992572,0.268549,-2.649669,0.039098,90.384264
26.848080,1.988978,0.293951,-2.647606,0.040596,90.384264
26.904841,1.987946,0.320249,-2.645921,0.042100,90.384264
26.961603,1.984308,0.347556,-2.643484,0.041949,90.384264
27.018364,1.982364,0.373055,-2.642034,0.044163,90.384264
27.075125,1.978364,0.401138,-2.639081,0.043352,90.384264
27.131886,1.973370,0.427744,-2.637397,0.043687,90.384264
27.188648,1.968220,0.454551,-2.635770,0.043875,90.384264
27.245409,1.963770,0.480943,-2.633500,0.044766,90.384264
27.302170,1.956903,0.506618,-2.631330,0.045610,90.384264
27.358932,1.951160,0.531964,-2.629116,0.047207,90.384264
27.415693,1.945600,0.559033,-2.627758,0.047285,90.384264
27.472454,1.940030,0.584469,-2.623876,0.048995,90.384264
27.529215,1.933615,0.611937,-2.621688,0.048569,90.384264
27.585977,1.925989,0.637735,-2.619955,0.049324,90.384264
27.642738,1.916682,0.663711,-2.619077,0.049381,90.384264
27.699499,1.907916,0.691540,-2.616086,0.047976,90.384264
27.756260,1.899674,0.718480,-2.614328,0.047577,90.384264
27.813022,1.891692,0.746665,-2.613770,0.046112,90.384264
27.869783,1.882737,0.772501,-2.613904,0.046583,90.384264
27.926544,1.873711,0.798407,-2.612386,0.047005,90.384264
27.983306,1.861691,0.824059,-2.610930,0.046595,90.384264
28.040067,1.853802,0.849098,-2.609306,0.048276,90.384264
28.096828,1.841241,0.876464,-2.607689,0.046090,90.384264
28.153589,1.830474,0.901844,-2.606341,0.046438,90.384264
28.210351,1.819062,0.929080,-2.605720,0.044871,90.384264
28.267112,1.807071,0.952333,-2.604143,0.046731,90.384264
28.323873,1.795557,0.977511,-2.602088,0.046975,90.384264
28.380634,1.781906,1.002994,-2.600924,0.046157,90.384264
28.437396,1.769465,1.027522,-2.599443,0.046656,90.384264
28.494157,1.757779,1.054257,-2.598242,0.045451,90.384264
28.550918,1.742501,1.080147,-2.597078,0.043557,90.384264
28.607679,1.728459,1.104481,-2.595488,0.043560,90.384264
28.664441,1.714116,1.128925,-2.595174,0.043380,90.384264
28.721202,1.700527,1.152411,-2.594608,0.044362,90.384264
28.777963,1.684726,1.176128,-2.593940,0.044189,90.384264
28.834725,1.667385,1.198290,-2.591842,0.044724,90.384264
28.891486,1.652293,1.220113,-2.590763,0.046459,90.384264
28.948247,1.638509,1.244210,-2.589257,0.046515,90.384264
29.005008,1.621844,1.266951,-2.588646,0.046703,90.384264
29.061770,1.606147,1.290709,-2.587469,0.046269,90.384264
29.118531,1.587750,1.312901,-2.586279,0.046088,90.384264
29.175292,1.572502,1.336280,-2.584603,0.046052,90.384264
29.232053,1.555329,1.360380,-2.583264,0.044557,90.384264
29.288815,1.537171,1.381708,-2.582351,0.045036,90.384264
29.345576,1.520128,1.404069,-2.580981,0.045058,90.384264
29.402337,1.501648,1.425691,-2.578973,0.044994,90.384264
29.459098,1.483621,1.448585,-2.578804,0.044036,90.384264
29.515860,1.464008,1.470082,-2.578943,0.043442,90.384264
29.572621,1.445983,1.490658,-2.577537,0.044377,90.384264
29.629382,1.426939,1.510578,-2.576518,0.045291,90.384264
29.686144,1.405016,1.529509,-2.576235,0.045467,90.384264
29.742905,1.387536,1.548757,-2.575747,0.047646,90.384264
29.799666,1.366362,1.566954,-2.575011,0.048680,90.384264
29.856427,1.345826,1.588318,-2.573757,0.047301,90.384264
29.913189,1.324574,1.608097,-2.572950,0.046811,90.384264
29.969950,1.303844,1.627883,-2.571561,0.046550,90.384264
30.026711,1.285340,1.647283,-2.571995,0.047922,90.384264
30.083472,1.263077,1.665897,-2.572571,0.047613,90.384264
30.140234,1.239532,1.682533,-2.572170,0.047998,90.384264
30.196995,1.218947,1.699351,-2.570573,0.049964,90.384264
30.253756,1.194127,1.715457,-2.570224,0.049889,90.384264
30.310518,1.172393,1.733794,-2.570053,0.049769,90.384264
30.367279,1.148449,1.748027,-2.570828,0.051565,90.384264
30.424040,1.126030,1.763841,-2.570428,0.052860,90.384264
30.480801,1.103602,1.780835,-2.570249,0.053114,90.384264
30.537563,1.079965,1.797400,-2.570506,0.052908,90.384264
30.594324,1.056178,1.812160,-2.569799,0.053902,90.384264
30.651085,1.031847,1.826591,-2.569662,0.054720,90.384264
30.707846,1.008183,1.841590,-2.569172,0.055387,90.384264
30.764608,0.983887,1.856191,-2.569072,0.055866,90.384264
30.821369,0.958909,1.870777,-2.568885,0.055808,90.384264
30.878130,0.934415,1.885374,-2.568151,0.055948,90.384264
30.934891,0.907465,1.899297,-2.567558,0.054891,90.384264
30.991653,0.880834,1.913661,-2.568025,0.053563,90.384264
31.048414,0.854950,1.924647,-2.568240,0.055175,90.384264
31.105175,0.829409,1.938368,-2.568103,0.054772,90.384264
31.161937,0.804300,1.950998,-2.569101,0.055352,90.384264
31.218698,0.778532,1.963493,-2.568439,0.055499,90.384264
31.275459,0.753588,1.975343,-2.568464,0.056570,90.384264
31.332220,0.726498,1.986781,-2.567397,0.056364,90.384264
31.388982,0.698786,1.997756,-2.567427,0.055879,90.384264
31.445743,0.672934,2.009340,-2.568102,0.056118,90.384264
31.502504,0.644254,2.018365,-2.567515,0.056067,90.384264
31.559265,0.617867,2.030820,-2.567371,0.055129,90.384264
31.616027,0.589839,2.041556,-2.568315,0.053998,90.384264
31.672788,0.562566,2.051635,-2.570130,0.053706,90.384264
31.729549,0.534591,2.060001,-2.570903,0.053927,90.384264
31.786311,0.507429,2.069055,-2.571745,0.054206,90.384264
31.843072,0.480082,2.077750,-2.573165,0.054448,90.384264
31.899833,0.452208,2.084817,-2.574402,0.055153,90.384264
31.956594,0.424016,2.091839,-2.574798,0.055514,90.384264
32.013356,0.395403,2.099561,-2.575720,0.054980,90.384264
32.070117,0.366736,2.106109,-2.577214,0.054956,90.384264
32.126878,0.338152,2.111350,-2.577702,0.055629,90.384264
32.183639,0.311055,2.117855,-2.578129,0.056661,90.384264
32.240401,0.284171,2.123950,-2.579569,0.058016,90.384264
32.297162,0.255068,2.128547,-2.580314,0.058184,90.384264
32.353923,0.224813,2.132104,-2.581412,0.057792,90.384264
32.410684,0.194248,2.136807,-2.581987,0.056385,90.384264
32.467446,0.165219,2.140698,-2.583175,0.056549,90.384264
32.524207,0.136592,2.143837,-2.584528,0.057304,90.384264
32.580968,0.106820,2.147136,-2.586274,0.056847,90.384264
32.637730,0.076372,2.148410,-2.585667,0.056740,90.384264
32.694491,0.047425,2.151654,-2.586759,0.056682,90.384264
32.751252,0.016943,2.152529,-2.589184,0.056365,90.384264
32.808013,-0.013828,2.151734,-2.590599,0.056571,90.384264
32.864775,-0.043860,2.150761,-2.590281,0.057373,90.384264
32.921536,-0.072683,2.149971,-2.591104,0.058850,90.384264
32.978297,-0.104014,2.150679,-2.592967,0.057166,90.384264
33.035058,-0.135048,2.151431,-2.594720,0.055480,90.384264
33.091820,-0.165485,2.151873,-2.595364,0.054274,90.384264
33.148581,-0.195026,2.152092,-2.596816,0.053710,90.384264
33.205342,-0.224898,2.151105,-2.598829,0.053312,90.384264
33.262104,-0.255753,2.149046,-2.600269,0.052456,90.384264
33.318865,-0.284423,2.147733,-2.601512,0.052847,90.384264
33.375626,-0.313357,2.143836,-2.603683,0.054109,90.384264
33.432387,-0.343757,2.142012,-2.605223,0.052850,90.384264
33.489149,-0.373934,2.137991,-2.607309,0.052651,90.384264
33.545910,-0.403272,2.134686,-2.608413,0.052616,90.384264
33.602671,-0.432293,2.129948,-2.610681,0.053306,90.384264
33.659432,-0.462510,2.125295,-2.612050,0.052692,90.384264
33.716194,-0.492132,2.121289,-2.614727,0.052050,90.384264
33.772955,-0.521377,2.116124,-2.616713,0.052071,90.384264
33.829716,-0.549840,2.111516,-2.619336,0.052364,90.384264
33.886477,-0.578440,2.104955,-2.621570,0.053139,90.384264
33.943239,-0.607043,2.098390,-2.622480,0.053680,90.384264
34.000000,-0.636153,2.092336,-2.624231,0.053366,90.384264
