t_s,x_m,y_m,z_m,error_norm_m
25.993322,-2.095983,-0.786775,-3.375086,0.017001
26.043406,-2.077937,-0.788586,-3.376660,0.017752
26.093489,-2.057141,-0.790956,-3.376335,0.016881
26.143573,-2.037078,-0.793525,-3.376432,0.016480
26.193656,-2.020231,-0.796730,-3.377365,0.018716
26.243740,-1.996847,-0.798824,-3.378009,0.015891
26.293823,-1.977781,-0.801623,-3.378310,0.017605
26.343907,-1.957263,-0.799500,-3.377944,0.018325
26.393990,-1.937104,-0.798784,-3.378070,0.019455
26.444073,-1.915664,-0.797346,-3.377451,0.019924
26.494157,-1.890674,-0.795707,-3.378975,0.016472
26.544240,-1.870125,-0.794393,-3.380624,0.017173
26.594324,-1.850718,-0.794991,-3.381055,0.019953
26.644407,-1.826807,-0.794616,-3.380005,0.019507
26.694491,-1.807991,-0.794454,-3.380407,0.023611
26.744574,-1.784516,-0.790577,-3.380976,0.022658
26.794658,-1.763453,-0.791430,-3.382635,0.025709
26.844741,-1.739827,-0.789429,-3.382837,0.026295
26.894825,-1.715692,-0.785102,-3.383259,0.025579
26.944908,-1.692658,-0.780594,-3.384157,0.025872
26.994992,-1.669319,-0.777738,-3.383852,0.027483
27.045075,-1.646209,-0.774559,-3.384185,0.029342
27.095159,-1.621721,-0.769862,-3.384048,0.029709
27.145242,-1.597595,-0.764931,-3.384332,0.030459
27.195326,-1.573907,-0.759255,-3.384465,0.031400
27.245409,-1.549110,-0.752795,-3.383894,0.031538
27.295492,-1.527132,-0.746464,-3.383448,0.034065
27.345576,-1.504284,-0.738774,-3.384224,0.035179
27.395659,-1.480000,-0.734815,-3.384652,0.038016
27.445743,-1.454832,-0.726436,-3.384611,0.037787
27.495826,-1.428666,-0.718738,-3.385885,0.037332
27.545910,-1.402969,-0.710445,-3.385120,0.037561
27.595993,-1.375770,-0.702235,-3.385131,0.036976
27.646077,-1.351039,-0.693801,-3.383786,0.038568
27.696160,-1.326752,-0.685209,-3.383709,0.040340
27.746244,-1.299612,-0.675029,-3.384359,0.039192
27.796327,-1.275876,-0.667487,-3.383447,0.042863
27.846411,-1.248727,-0.654598,-3.383020,0.040741
27.896494,-1.223418,-0.643229,-3.383851,0.040874
27.946578,-1.196765,-0.631964,-3.385680,0.040154
27.996661,-1.170720,-0.622213,-3.386211,0.041459
28.046745,-1.143272,-0.610775,-3.386778,0.040911
28.096828,-1.115762,-0.599050,-3.387990,0.040255
28.146912,-1.088656,-0.588731,-3.388936,0.041165
28.196995,-1.061685,-0.577709,-3.388826,0.042156
28.247078,-1.034995,-0.564994,-3.389298,0.042316
28.297162,-1.008106,-0.553086,-3.390409,0.043036
28.347245,-0.980848,-0.542165,-3.390267,0.044622
28.397329,-0.951356,-0.528809,-3.390004,0.043224
28.447412,-0.921342,-0.515250,-3.390908,0.041406
28.497496,-0.894057,-0.502944,-3.390931,0.042678
28.547579,-0.868086,-0.491283,-3.391330,0.045442
28.597663,-0.842320,-0.477356,-3.391055,0.046985
28.647746,-0.814307,-0.463776,-3.391467,0.047398
28.697830,-0.785567,-0.450471,-3.392030,0.047710
28.747913,-0.758178,-0.436228,-3.393017,0.048376
28.797997,-0.731519,-0.423964,-3.391135,0.051520
28.848080,-0.702702,-0.408357,-3.391242,0.050697
28.898164,-0.675783,-0.395196,-3.392903,0.052907
28.948247,-0.649113,-0.383558,-3.393304,0.056745
28.998331,-0.621330,-0.371457,-3.391579,0.059915
29.048414,-0.591819,-0.358415,-3.391175,0.061325
29.098497,-0.565545,-0.342687,-3.391972,0.062682
29.148581,-0.538780,-0.326215,-3.392591,0.063395
29.198664,-0.511134,-0.309479,-3.391832,0.063660
29.248748,-0.482220,-0.292369,-3.391996,0.062833
29.298831,-0.453682,-0.276200,-3.392785,0.062986
29.348915,-0.426404,-0.260802,-3.392840,0.064755
29.398998,-0.396168,-0.243757,-3.392613,0.063413
29.449082,-0.366253,-0.229510,-3.393452,0.064268
29.499165,-0.338271,-0.211859,-3.393487,0.064198
29.549249,-0.309982,-0.196507,-3.394131,0.065577
29.599332,-0.280575,-0.179575,-3.393550,0.065233
29.649416,-0.250756,-0.163935,-3.394319,0.065455
29.699499,-0.222553,-0.147572,-3.393965,0.066442
29.749583,-0.193588,-0.129743,-3.395133,0.065786
29.799666,-0.164166,-0.112865,-3.395425,0.065588
29.849750,-0.133753,-0.094655,-3.396436,0.063741
29.899833,-0.103588,-0.078471,-3.396934,0.063548
29.949917,-0.073501,-0.061720,-3.395798,0.063124
30.000000,0.000000,0.000000,-3.000000,0.000000
