t_s,x_m,y_m,z_m,error_norm_m,score_hint
24.691152,1.822142,-0.668020,-2.746946,0.000000,90.384264
24.747913,1.832688,-0.643675,-2.743958,0.000000,90.384264
24.804674,1.842909,-0.619167,-2.740987,0.000000,90.384264
24.861436,1.852802,-0.594500,-2.738034,0.000000,90.384264
24.918197,1.862364,-0.569679,-2.735099,0.000000,90.384264
24.974958,1.871594,-0.544707,-2.732183,0.000000,90.384264
25.031720,1.880489,-0.519589,-2.729284,0.000000,90.384264
25.088481,1.889047,-0.494329,-2.726404,0.000000,90.384264
25.145242,1.897265,-0.468933,-2.723544,0.000000,90.384264
25.202003,1.905141,-0.443405,-2.720702,0.000000,90.384264
25.258765,1.912674,-0.417749,-2.717880,0.000000,90.384264
25.315526,1.919861,-0.391969,-2.715077,0.000000,90.384264
25.372287,1.926700,-0.366072,-2.712294,0.000000,90.384264
25.429048,1.933190,-0.340060,-2.709532,0.000000,90.384264
25.485810,1.939328,-0.313940,-2.706790,0.000000,90.384264
25.542571,1.945113,-0.287716,-2.704068,0.000000,90.384264
25.599332,1.950543,-0.261392,-2.701368,0.000000,90.384264
25.656093,1.955617,-0.234973,-2.698688,0.000000,90.384264
25.712855,1.960333,-0.208465,-2.696030,0.000000,90.384264
25.769616,1.964688,-0.181872,-2.693393,0.000000,90.384264
25.826377,1.968683,-0.155198,-2.690779,0.000000,90.384264
25.883139,1.972316,-0.128450,-2.688186,0.000000,90.384264
25.939900,1.975585,-0.101631,-2.685615,0.000000,90.384264
25.996661,1.978488,-0.074747,-2.683067,0.000000,90.384264
26.053422,1.981026,-0.047803,-2.680542,0.000000,90.384264
26.110184,1.983196,-0.020803,-2.678040,0.000000,90.384264
26.166945,1.984999,0.006246,-2.675561,0.000000,90.384264
26.223706,1.986431,0.033342,-2.673105,0.000000,90.384264
26.280467,1.987494,0.060477,-2.670673,0.000000,90.384264
26.337229,1.988186,0.087648,-2.668265,0.000000,90.384264
26.393990,1.988506,0.114848,-2.665881,0.000000,90.384264
26.450751,1.988453,0.142074,-2.663521,0.000000,90.384264
26.507513,1.988028,0.169320,-2.661186,0.000000,90.384264
26.564274,1.987229,0.196580,-2.658875,0.000000,90.384264
26.621035,1.986056,0.223850,-2.656589,0.000000,90.384264
26.677796,1.984508,0.251125,-2.654328,0.000000,90.384264
26.734558,1.982586,0.278399,-2.652093,0.000000,90.384264
26.791319,1.980288,0.305667,-2.649883,0.000000,90.384264
26.848080,1.977615,0.332924,-2.647699,0.000000,90.384264
26.904841,1.974567,0.360165,-2.645541,0.000000,90.384264
26.961603,1.971143,0.387385,-2.643409,0.000000,90.384264
27.018364,1.967343,0.414578,-2.641303,0.000000,90.384264
27.075125,1.963169,0.441740,-2.639223,0.000000,90.384264
27.131886,1.958619,0.468865,-2.637171,0.000000,90.384264
27.188648,1.953694,0.495948,-2.635145,0.000000,90.384264
27.245409,1.948394,0.522983,-2.633147,0.000000,90.384264
27.302170,1.942720,0.549967,-2.631175,0.000000,90.384264
27.358932,1.936672,0.576892,-2.629232,0.000000,90.384264
27.415693,1.930251,0.603755,-2.627315,0.000000,90.384264
27.472454,1.923457,0.630550,-2.625427,0.000000,90.384264
27.529215,1.916290,0.657272,-2.623567,0.000000,90.384264
27.585977,1.908753,0.683916,-2.621735,0.000000,90.384264
27.642738,1.900845,0.710476,-2.619931,0.000000,90.384264
27.699499,1.892567,0.736947,-2.618156,0.000000,90.384264
27.756260,1.883920,0.763325,-2.616409,0.000000,90.384264
27.813022,1.874906,0.789604,-2.614691,0.000000,90.384264
27.869783,1.865525,0.815779,-2.613003,0.000000,90.384264
27.926544,1.855778,0.841844,-2.611344,0.000000,90.384264
27.983306,1.845667,0.867796,-2.609714,0.000000,90.384264
28.040067,1.835193,0.893628,-2.608113,0.000000,90.384264
28.096828,1.824358,0.919336,-2.606542,0.000000,90.384264
28.153589,1.813163,0.944914,-2.605001,0.000000,90.384264
28.210351,1.801609,0.970357,-2.603491,0.000000,90.384264
28.267112,1.789697,0.995662,-2.602010,0.000000,90.384264
28.323873,1.777431,1.020821,-2.600559,0.000000,90.384264
28.380634,1.764811,1.045831,-2.599139,0.000000,90.384264
28.437396,1.751839,1.070687,-2.597750,0.000000,90.384264
28.494157,1.738517,1.095383,-2.596392,0.000000,90.384264
28.550918,1.724847,1.119914,-2.595064,0.000000,90.384264
28.607679,1.710831,1.144277,-2.593767,0.000000,90.384264
28.664441,1.696471,1.168465,-2.592502,0.000000,90.384264
28.721202,1.681770,1.192474,-2.591268,0.000000,90.384264
28.777963,1.666728,1.216299,-2.590065,0.000000,90.384264
28.834725,1.651350,1.239936,-2.588894,0.000000,90.384264
28.891486,1.635636,1.263379,-2.587755,0.000000,90.384264
28.948247,1.619590,1.286624,-2.586647,0.000000,90.384264
29.005008,1.603214,1.309667,-2.585572,0.000000,90.384264
29.061770,1.586511,1.332501,-2.584528,0.000000,90.384264
29.118531,1.569482,1.355124,-2.583517,0.000000,90.384264
29.175292,1.552131,1.377529,-2.582538,0.000000,90.384264
29.232053,1.534461,1.399713,-2.581591,0.000000,90.384264
29.288815,1.516475,1.421672,-2.580677,0.000000,90.384264
29.345576,1.498174,1.443399,-2.579796,0.000000,90.384264
29.402337,1.479563,1.464892,-2.578948,0.000000,90.384264
29.459098,1.460644,1.486146,-2.578132,0.000000,90.384264
29.515860,1.441420,1.507155,-2.577349,0.000000,90.384264
29.572621,1.421895,1.527917,-2.576600,0.000000,90.384264
29.629382,1.402071,1.548426,-2.575883,0.000000,90.384264
29.686144,1.381952,1.568678,-2.575200,0.000000,90.384264
29.742905,1.361542,1.588669,-2.574551,0.000000,90.384264
29.799666,1.340843,1.608395,-2.573934,0.000000,90.384264
29.856427,1.319859,1.627852,-2.573352,0.000000,90.384264
29.913189,1.298593,1.647035,-2.572803,0.000000,90.384264
29.969950,1.277049,1.665941,-2.572287,0.000000,90.384264
30.026711,1.255232,1.684565,-2.571806,0.000000,90.384264
30.083472,1.233143,1.702904,-2.571358,0.000000,90.384264
30.140234,1.210788,1.720953,-2.570945,0.000000,90.384264
30.196995,1.188169,1.738709,-2.570565,0.000000,90.384264
30.253756,1.165291,1.756168,-2.570220,0.000000,90.384264
30.310518,1.142158,1.773326,-2.569909,0.000000,90.384264
30.367279,1.118774,1.790180,-2.569632,0.000000,90.384264
30.424040,1.095142,1.806725,-2.569389,0.000000,90.384264
30.480801,1.071266,1.822958,-2.569181,0.000000,90.384264
30.537563,1.047152,1.838876,-2.569008,0.000000,90.384264
30.594324,1.022802,1.854475,-2.568868,0.000000,90.384264
30.651085,0.998222,1.869752,-2.568764,0.000000,90.384264
30.707846,0.973414,1.884703,-2.568694,0.000000,90.384264
30.764608,0.948385,1.899324,-2.568659,0.000000,90.384264
30.821369,0.923138,1.913613,-2.568658,0.000000,90.384264
30.878130,0.897677,1.927567,-2.568692,0.000000,90.384264
30.934891,0.872007,1.941182,-2.568761,0.000000,90.384264
30.991653,0.846133,1.954454,-2.568865,0.000000,90.384264
31.048414,0.820059,1.967382,-2.569004,0.000000,90.384264
31.105175,0.793789,1.979962,-2.569178,0.000000,90.384264
31.161937,0.767329,1.992191,-2.569387,0.000000,90.384264
31.218698,0.740683,2.004066,-2.569631,0.000000,90.384264
31.275459,0.713855,2.015585,-2.569909,0.000000,90.384264
31.332220,0.686851,2.026744,-2.570223,0.000000,90.384264
31.388982,0.659675,2.037542,-2.570572,0.000000,90.384264
31.445743,0.632333,2.047975,-2.570956,0.000000,90.384264
31.502504,0.604828,2.058040,-2.571376,0.000000,90.384264
31.559265,0.577167,2.067737,-2.571830,0.000000,90.384264
31.616027,0.549353,2.077061,-2.572320,0.000000,90.384264
31.672788,0.521392,2.086011,-2.572844,0.000000,90.384264
31.729549,0.493290,2.094584,-2.573404,0.000000,90.384264
31.786311,0.465050,2.102778,-2.574000,0.000000,90.384264
31.843072,0.436678,2.110591,-2.574630,0.000000,90.384264
31.899833,0.408180,2.118022,-2.575296,0.000000,90.384264
31.956594,0.379561,2.125067,-2.575996,0.000000,90.384264
32.013356,0.350825,2.131725,-2.576732,0.000000,90.384264
32.070117,0.321978,2.137995,-2.577504,0.000000,90.384264
32.126878,0.293025,2.143874,-2.578310,0.000000,90.384264
32.183639,0.263972,2.149360,-2.579151,0.000000,90.384264
32.240401,0.234823,2.154453,-2.580028,0.000000,90.384264
32.297162,0.205585,2.159149,-2.580940,0.000000,90.384264
32.353923,0.176262,2.163449,-2.581887,0.000000,90.384264
32.410684,0.146861,2.167351,-2.582869,0.000000,90.384264
32.467446,0.117385,2.170852,-2.583887,0.000000,90.384264
32.524207,0.087842,2.173952,-2.584939,0.000000,90.384264
32.580968,0.058235,2.176650,-2.586026,0.000000,90.384264
32.637730,0.028572,2.178945,-2.587149,0.000000,90.384264
32.694491,-0.001144,2.180834,-2.588306,0.000000,90.384264
32.751252,-0.030905,2.182319,-2.589498,0.000000,90.384264
32.808013,-0.060708,2.183397,-2.590726,0.000000,90.384264
32.864775,-0.090545,2.184067,-2.591988,0.000000,90.384264
32.921536,-0.120412,2.184330,-2.593285,0.000000,90.384264
32.978297,-0.150303,2.184184,-2.594617,0.000000,90.384264
33.035058,-0.180212,2.183628,-2.595983,0.000000,90.384264
33.091820,-0.210134,2.182663,-2.597384,0.000000,90.384264
33.148581,-0.240064,2.181287,-2.598820,0.000000,90.384264
33.205342,-0.269994,2.179501,-2.600290,0.000000,90.384264
33.262104,-0.299921,2.177303,-2.601795,0.000000,90.384264
33.318865,-0.329838,2.174695,-2.603335,0.000000,90.384264
33.375626,-0.359739,2.171675,-2.604909,0.000000,90.384264
33.432387,-0.389620,2.168244,-2.606517,0.000000,90.384264
33.489149,-0.419474,2.164401,-2.608159,0.000000,90.384264
33.545910,-0.449295,2.160147,-2.609836,0.000000,90.384264
33.602671,-0.479078,2.155482,-2.611547,0.000000,90.384264
33.659432,-0.508817,2.150406,-2.613292,0.000000,90.384264
33.716194,-0.538507,2.144919,-2.615070,0.000000,90.384264
33.772955,-0.568142,2.139023,-2.616883,0.000000,90.384264
33.829716,-0.597716,2.132716,-2.618730,0.000000,90.384264
33.886477,-0.627224,2.126001,-2.620610,0.000000,90.384264
33.943239,-0.656660,2.118877,-2.622524,0.000000,90.384264
34.000000,-0.686018,2.111345,-2.624472,0.000000,90.384264
