t_s,x_m,y_m,z_m,error_norm_m
25.893155,-2.906570,0.910704,-3.074007,0.016805
25.943239,-2.871357,0.899605,-3.073023,0.016839
25.993322,-2.836305,0.888271,-3.071948,0.017071
26.043406,-2.801383,0.876876,-3.071293,0.017389
26.093489,-2.765972,0.866042,-3.070430,0.017179
26.143573,-2.731295,0.854575,-3.069487,0.017783
26.193656,-2.695653,0.843021,-3.068668,0.017443
26.243740,-2.660434,0.832404,-3.067811,0.017385
26.293823,-2.625045,0.820979,-3.066700,0.017303
26.343907,-2.590314,0.809314,-3.065488,0.017926
26.393990,-2.554531,0.798879,-3.064411,0.017308
26.444073,-2.519632,0.787822,-3.062521,0.017791
26.494157,-2.484397,0.777584,-3.061650,0.017692
26.544240,-2.449903,0.767257,-3.060908,0.018347
26.594324,-2.414236,0.756272,-3.059883,0.017942
26.644407,-2.379103,0.745866,-3.058639,0.018103
26.694491,-2.343394,0.734961,-3.057720,0.017649
26.744574,-2.308705,0.722433,-3.056550,0.018264
26.794658,-2.273976,0.710968,-3.055615,0.018790
26.844741,-2.238747,0.700799,-3.054030,0.018903
26.894825,-2.203394,0.688809,-3.052512,0.018980
26.944908,-2.168400,0.678056,-3.051422,0.019244
26.994992,-2.133790,0.667358,-3.050188,0.019921
27.045075,-2.099019,0.656398,-3.048997,0.020446
27.095159,-2.063515,0.646660,-3.048189,0.020194
27.145242,-2.028479,0.635277,-3.047004,0.020453
27.195326,-1.993049,0.624046,-3.046464,0.020162
27.245409,-1.958074,0.612685,-3.045727,0.020363
27.295492,-1.923240,0.601058,-3.043775,0.021036
27.345576,-1.888907,0.589589,-3.043191,0.021812
27.395659,-1.852795,0.578906,-3.042785,0.020835
27.445743,-1.818174,0.567289,-3.041696,0.021481
27.495826,-1.783466,0.556655,-3.040856,0.021975
27.545910,-1.749243,0.545072,-3.039402,0.023098
27.595993,-1.713441,0.532712,-3.038473,0.022609
27.646077,-1.679343,0.521337,-3.037718,0.023686
27.696160,-1.644671,0.510032,-3.036221,0.024396
27.746244,-1.610240,0.498091,-3.035381,0.025231
27.796327,-1.575277,0.487489,-3.034621,0.025409
27.846411,-1.539856,0.477026,-3.033468,0.025244
27.896494,-1.504321,0.466123,-3.032664,0.024919
27.946578,-1.469523,0.455588,-3.031984,0.025266
27.996661,-1.434916,0.444349,-3.031000,0.025901
28.046745,-1.398682,0.432245,-3.029381,0.025170
28.096828,-1.363605,0.421300,-3.028447,0.025320
28.146912,-1.328006,0.410065,-3.027663,0.024947
28.196995,-1.293270,0.399089,-3.026711,0.025432
28.247078,-1.258444,0.387538,-3.025141,0.026038
28.297162,-1.223271,0.376452,-3.023692,0.026253
28.347245,-1.188054,0.365826,-3.023441,0.026051
28.397329,-1.152045,0.355995,-3.022021,0.025420
28.447412,-1.117230,0.344704,-3.020666,0.025961
28.497496,-1.081790,0.333656,-3.019479,0.025857
28.547579,-1.046356,0.323503,-3.018979,0.025551
28.597663,-1.011112,0.312678,-3.018841,0.025328
28.647746,-0.975868,0.302648,-3.018168,0.025327
28.697830,-0.940048,0.290814,-3.017030,0.024784
28.747913,-0.904047,0.279706,-3.016244,0.024021
28.797997,-0.869120,0.269784,-3.015796,0.024294
28.848080,-0.834130,0.259218,-3.015231,0.024513
28.898164,-0.799083,0.249125,-3.015057,0.024685
28.948247,-0.764414,0.237130,-3.014231,0.025084
28.998331,-0.729977,0.226185,-3.013832,0.025789
29.048414,-0.694564,0.215105,-3.012976,0.025618
29.098497,-0.659412,0.204312,-3.013369,0.025553
29.148581,-0.623765,0.193788,-3.012161,0.025299
29.198664,-0.589553,0.182374,-3.011043,0.026283
29.248748,-0.554022,0.171602,-3.010036,0.026077
29.298831,-0.519051,0.162204,-3.010328,0.026553
29.348915,-0.484049,0.152381,-3.009979,0.027078
29.398998,-0.448058,0.140483,-3.008811,0.026171
29.449082,-0.414117,0.128501,-3.007817,0.027228
29.499165,-0.379349,0.117382,-3.007040,0.027680
29.549249,-0.344383,0.106463,-3.006622,0.027961
29.599332,-0.309127,0.094583,-3.005699,0.027789
29.649416,-0.273598,0.083564,-3.004444,0.027556
29.699499,-0.238826,0.072131,-3.003552,0.027953
29.749583,-0.204149,0.061954,-3.002763,0.028693
29.799666,-0.169437,0.050886,-3.002139,0.272299
29.849750,-0.136961,0.040072,-2.729055,0.272358
29.899833,-0.108207,0.030914,-2.456319,0.272780
29.949917,-0.082890,0.022066,-2.183500,0.273086
30.000000,0.000000,0.000000,-3.000000,0.000000
