t_s,x_m,y_m,z_m,error_norm_m,score_hint
20.427379,4.045908,1.409142,-3.170251,0.043845,95.018365
20.474124,4.039675,1.420879,-3.171366,0.044304,95.018365
20.520868,4.035305,1.431949,-3.171386,0.045324,95.018365
20.567613,4.031517,1.445756,-3.170948,0.043609,95.018365
20.614357,4.026664,1.456858,-3.169811,0.044101,95.018365
20.661102,4.021418,1.469263,-3.171198,0.042301,95.018365
20.707846,4.011466,1.480358,-3.171140,0.041546,95.018365
20.754591,3.999607,1.490180,-3.172110,0.041387,95.018365
20.801336,3.987265,1.499837,-3.173359,0.041169,95.018365
20.848080,3.970125,1.509060,-3.174198,0.040745,95.018365
20.894825,3.951388,1.518220,-3.175742,0.040189,95.018365
20.941569,3.928445,1.526187,-3.175688,0.040001,95.018365
20.988314,3.903737,1.534124,-3.175478,0.039751,95.018365
21.035058,3.875839,1.541164,-3.176373,0.039626,95.018365
21.081803,3.845028,1.548311,-3.177638,0.038894,95.018365
21.128548,3.813060,1.554926,-3.177070,0.039275,95.018365
21.175292,3.778445,1.559510,-3.177174,0.041047,95.018365
21.222037,3.741209,1.562707,-3.176681,0.043623,95.018365
21.268781,3.701803,1.566791,-3.176747,0.045694,95.018365
21.315526,3.657650,1.568299,-3.177465,0.047498,95.018365
21.362270,3.611148,1.570313,-3.177445,0.048936,95.018365
21.409015,3.562756,1.573566,-3.177492,0.050077,95.018365
21.455760,3.513300,1.574523,-3.177383,0.053692,95.018365
21.502504,3.459173,1.574489,-3.177251,0.054269,95.018365
21.549249,3.405297,1.575737,-3.178948,0.054422,95.018365
21.595993,3.350395,1.576100,-3.180987,0.054130,95.018365
21.642738,3.297431,1.575246,-3.182051,0.056146,95.018365
21.689482,3.243208,1.575437,-3.182309,0.056552,95.018365
21.736227,3.188943,1.576758,-3.182185,0.056435,95.018365
21.782972,3.133151,1.576505,-3.181617,0.055582,95.018365
21.829716,3.078799,1.577106,-3.181286,0.055692,95.018365
21.876461,3.023733,1.576992,-3.180377,0.055445,95.018365
21.923205,2.969561,1.576827,-3.181762,0.056073,95.018365
21.969950,2.914840,1.579460,-3.182735,0.055111,95.018365
22.016694,2.862420,1.580066,-3.181702,0.057030,95.018365
22.063439,2.809409,1.578884,-3.180773,0.059061,95.018365
22.110184,2.754610,1.579294,-3.181327,0.058887,95.018365
22.156928,2.699539,1.578411,-3.181773,0.058924,95.018365
22.203673,2.644609,1.579881,-3.181893,0.058244,95.018365
22.250417,2.589717,1.578809,-3.181316,0.058482,95.018365
22.297162,2.536885,1.579930,-3.180972,0.059889,95.018365
22.343907,2.482689,1.581203,-3.181460,0.060017,95.018365
22.390651,2.428668,1.580910,-3.181522,0.060810,95.018365
22.437396,2.373139,1.581789,-3.180706,0.059791,95.018365
22.484140,2.319101,1.583702,-3.181326,0.059938,95.018365
22.530885,2.264861,1.581768,-3.180700,0.060977,95.018365
22.577629,2.209785,1.581284,-3.179403,0.060820,95.018365
22.624374,2.153320,1.581138,-3.178869,0.059252,95.018365
22.671119,2.098386,1.583169,-3.180775,0.058462,95.018365
22.717863,2.044113,1.583904,-3.180831,0.058722,95.018365
22.764608,1.989397,1.584860,-3.181010,0.058511,95.018365
22.811352,1.935884,1.584743,-3.181977,0.059768,95.018365
22.858097,1.881995,1.583411,-3.182994,0.060999,95.018365
22.904841,1.828063,1.583264,-3.181555,0.061779,95.018365
22.951586,1.774217,1.580271,-3.180264,0.063503,95.018365
22.998331,1.717175,1.579619,-3.180885,0.061555,95.018365
23.045075,1.661093,1.579628,-3.181139,0.060309,95.018365
23.091820,1.606735,1.578919,-3.181620,0.060938,95.018365
23.138564,1.552666,1.579929,-3.180916,0.061232,95.018365
23.185309,1.497853,1.577642,-3.180504,0.061963,95.018365
23.232053,1.442611,1.579804,-3.181671,0.060780,95.018365
23.278798,1.387360,1.579658,-3.181919,0.060371,95.018365
23.325543,1.333434,1.578716,-3.180096,0.061445,95.018365
23.372287,1.277691,1.579879,-3.180419,0.060124,95.018365
23.419032,1.222964,1.579955,-3.180830,0.060133,95.018365
23.465776,1.168412,1.579913,-3.180697,0.060339,95.018365
23.512521,1.113658,1.579243,-3.179968,0.060565,95.018365
23.559265,1.058791,1.578784,-3.180199,0.060622,95.018365
23.606010,1.004075,1.578912,-3.180181,0.060617,95.018365
23.652755,0.950331,1.577063,-3.178826,0.062236,95.018365
23.699499,0.896334,1.577029,-3.178738,0.062958,95.018365
23.746244,0.843939,1.574530,-3.177951,0.066106,95.018365
23.792988,0.789802,1.574818,-3.176961,0.066607,95.018365
23.839733,0.735232,1.575504,-3.175641,0.066599,95.018365
23.886477,0.679861,1.575550,-3.175752,0.066006,95.018365
23.933222,0.624611,1.576396,-3.175574,0.065252,95.018365
23.979967,0.570858,1.576826,-3.174790,0.066092,95.018365
24.026711,0.518613,1.577231,-3.174904,0.068298,95.018365
24.073456,0.464028,1.576023,-3.174455,0.068907,95.018365
24.120200,0.410838,1.574767,-3.174176,0.070833,95.018365
24.166945,0.357106,1.576055,-3.174482,0.071322,95.018365
24.213689,0.302713,1.573984,-3.174192,0.072406,95.018365
24.260434,0.248663,1.573563,-3.174012,0.073230,95.018365
24.307179,0.194550,1.573304,-3.174901,0.073856,95.018365
24.353923,0.141363,1.570270,-3.174226,0.076495,95.018365
24.400668,0.086618,1.569222,-3.174685,0.076887,95.018365
24.447412,0.032171,1.566623,-3.174329,0.078269,95.018365
24.494157,-0.023071,1.567071,-3.174141,0.077656,95.018365
24.540902,-0.075359,1.568468,-3.175017,0.079267,95.018365
24.587646,-0.128740,1.568492,-3.175399,0.080496,95.018365
24.634391,-0.184067,1.567926,-3.175722,0.080182,95.018365
24.681135,-0.238530,1.566300,-3.176410,0.081079,95.018365
24.727880,-0.295272,1.567153,-3.176561,0.078916,95.018365
24.774624,-0.349342,1.566811,-3.176670,0.079679,95.018365
24.821369,-0.404588,1.567376,-3.177014,0.078987,95.018365
24.868114,-0.458403,1.566665,-3.177322,0.080128,95.018365
24.914858,-0.513885,1.568188,-3.177527,0.078838,95.018365
24.961603,-0.567985,1.569126,-3.177818,0.079059,95.018365
25.008347,-0.623614,1.570237,-3.178384,0.077813,95.018365
25.055092,-0.677159,1.571240,-3.179064,0.078551,95.018365
25.101836,-0.732878,1.571046,-3.179051,0.077731,95.018365
25.148581,-0.787633,1.573459,-3.178863,0.076870,95.018365
25.195326,-0.841953,1.574307,-3.178690,0.076997,95.018365
25.242070,-0.896339,1.574278,-3.178112,0.077369,95.018365
25.288815,-0.951399,1.572897,-3.178478,0.077548,95.018365
25.335559,-1.005246,1.573080,-3.178685,0.078335,95.018365
25.382304,-1.057908,1.574797,-3.178886,0.079744,95.018365
25.429048,-1.114137,1.576197,-3.178031,0.077927,95.018365
25.475793,-1.166877,1.576063,-3.178463,0.079881,95.018365
25.522538,-1.222144,1.574909,-3.177398,0.079778,95.018365
25.569282,-1.275486,1.575172,-3.177074,0.081053,95.018365
25.616027,-1.329492,1.577184,-3.176597,0.081199,95.018365
25.662771,-1.383916,1.577005,-3.175739,0.081610,95.018365
25.709516,-1.437534,1.577254,-3.176080,0.082617,95.018365
25.756260,-1.492967,1.576005,-3.176203,0.082319,95.018365
25.803005,-1.547076,1.574178,-3.177072,0.083451,95.018365
25.849750,-1.602499,1.574133,-3.176292,0.082865,95.018365
25.896494,-1.655532,1.573014,-3.176278,0.084853,95.018365
25.943239,-1.709664,1.574245,-3.176518,0.085055,95.018365
25.989983,-1.763188,1.573643,-3.176900,0.086398,95.018365
26.036728,-1.817818,1.574150,-3.175981,0.086404,95.018365
26.083472,-1.870920,1.575264,-3.176776,0.087630,95.018365
26.130217,-1.924861,1.573964,-3.177164,0.088773,95.018365
26.176962,-1.977916,1.573708,-3.176937,0.090483,95.018365
26.223706,-2.032164,1.573498,-3.176348,0.091053,95.018365
26.270451,-2.085964,1.574043,-3.176350,0.091814,95.018365
26.317195,-2.141212,1.575690,-3.175380,0.090935,95.018365
26.363940,-2.197355,1.575081,-3.174630,0.089811,95.018365
26.410684,-2.251152,1.575357,-3.175652,0.090602,95.018365
26.457429,-2.307539,1.575503,-3.175233,0.089019,95.018365
26.504174,-2.362345,1.575956,-3.174637,0.088883,95.018365
26.550918,-2.417640,1.576184,-3.174417,0.088319,95.018365
26.597663,-2.471712,1.575638,-3.174759,0.089105,95.018365
26.644407,-2.526263,1.577443,-3.174604,0.088838,95.018365
26.691152,-2.581316,1.577402,-3.173773,0.088618,95.018365
26.737896,-2.635808,1.578857,-3.173921,0.088506,95.018365
26.784641,-2.689629,1.579739,-3.173641,0.089228,95.018365
26.831386,-2.742975,1.579842,-3.174322,0.090532,95.018365
26.878130,-2.796808,1.580519,-3.174826,0.091255,95.018365
26.924875,-2.851640,1.579295,-3.174825,0.091452,95.018365
26.971619,-2.904923,1.578684,-3.173731,0.093093,95.018365
27.018364,-2.960673,1.578313,-3.174300,0.092179,95.018365
27.065109,-3.016870,1.577862,-3.174010,0.090911,95.018365
27.111853,-3.071833,1.577744,-3.173536,0.090774,95.018365
27.158598,-3.127935,1.578154,-3.174247,0.089326,95.018365
27.205342,-3.182029,1.579337,-3.174569,0.089669,95.018365
27.252087,-3.237209,1.579962,-3.173977,0.089154,95.018365
27.298831,-3.292651,1.580720,-3.174488,0.088288,95.018365
27.345576,-3.345696,1.581356,-3.174888,0.089799,95.018365
27.392321,-3.398929,1.580478,-3.174960,0.091468,95.018365
27.439065,-3.453116,1.579883,-3.175926,0.092105,95.018365
27.485810,-3.507514,1.579936,-3.176659,0.092415,95.018365
27.532554,-3.562400,1.578908,-3.176647,0.092519,95.018365
27.579299,-3.616904,1.578607,-3.176434,0.092844,95.018365
27.626043,-3.671712,1.577459,-3.177005,0.220681,95.018365
27.672788,-3.502811,1.494099,-3.011238,0.224029,95.018365
27.719533,-3.331469,1.410138,-2.844381,0.226690,95.018365
27.766277,-3.158064,1.326573,-2.677390,0.229905,95.018365
27.813022,-2.981746,1.243193,-2.510611,0.233345,95.018365
27.859766,-2.803016,1.158673,-2.343770,0.236772,95.018365
27.906511,-2.620364,1.074605,-2.176754,0.239559,95.018365
27.953255,-2.436607,0.991106,-2.010295,0.244101,95.018365
28.000000,-2.247931,0.907503,-1.843537,0.247077,95.018365
