t_s,x_m,y_m,z_m,error_norm_m
16.494157,-5.491045,-0.491311,-2.984281,0.000000
16.525876,-5.462778,-0.597209,-2.983096,0.000000
16.557596,-5.430530,-0.702049,-2.982032,0.000000
16.589316,-5.394441,-0.805485,-2.981106,0.000000
16.621035,-5.354788,-0.907609,-2.980318,0.000000
16.652755,-5.311111,-1.008289,-2.979695,0.000000
16.684474,-5.264309,-1.107299,-2.979217,0.000000
16.716194,-5.213629,-1.204074,-2.978927,0.000000
16.747913,-5.160051,-1.299083,-2.978780,0.000000
16.779633,-5.102734,-1.391629,-2.978822,0.000000
16.811352,-5.042588,-1.482310,-2.979003,0.000000
16.843072,-4.979102,-1.569870,-2.979360,0.000000
16.874791,-4.913051,-1.655059,-2.979845,0.000000
16.906511,-4.843803,-1.737212,-2.980479,0.000000
16.938230,-4.771968,-1.816634,-2.981224,0.000000
16.969950,-4.697581,-1.892620,-2.982075,0.000000
17.001669,-4.620767,-1.965365,-2.983008,0.000000
17.033389,-4.541408,-2.034733,-2.984004,0.000000
17.065109,-4.459905,-2.100552,-2.985036,0.000000
17.096828,-4.376302,-2.162354,-2.986076,0.000000
17.128548,-4.290867,-2.220586,-2.987098,0.000000
17.160267,-4.203355,-2.274378,-2.988061,0.000000
17.191987,-4.114102,-2.324558,-2.988948,0.000000
17.223706,-4.023279,-2.369898,-2.989694,0.000000
17.255426,-3.931185,-2.411242,-2.990292,0.000000
17.287145,-3.837567,-2.447612,-2.990663,0.000000
17.318865,-3.742718,-2.479805,-2.990806,0.000000
17.350584,-3.646952,-2.506671,-2.990622,0.000000
17.382304,-3.550350,-2.528937,-2.990111,0.000000
17.414023,-3.452823,-2.545997,-2.989180,0.000000
17.445743,-3.354638,-2.557968,-2.987728,0.000000
17.477462,-3.256176,-2.564843,-2.985617,0.000000
17.509182,-3.157385,-2.566362,-2.982772,0.000000
17.540902,-3.058413,-2.562995,-2.979290,0.000000
17.572621,-2.959168,-2.554079,-2.974951,0.000000
17.604341,-2.860097,-2.540828,-2.969949,0.000000
17.636060,-2.761364,-2.521873,-2.964489,0.000000
17.667780,-2.662875,-2.499175,-2.958851,0.000000
17.699499,-2.564678,-2.470682,-2.953057,0.000000
17.731219,-2.467122,-2.438992,-2.947267,0.000000
17.762938,-2.370440,-2.402312,-2.941574,0.000000
17.794658,-2.274343,-2.362453,-2.936016,0.000000
17.826377,-2.179119,-2.318398,-2.930724,0.000000
17.858097,-2.085020,-2.271392,-2.925734,0.000000
17.889816,-1.992133,-2.221020,-2.921152,0.000000
17.921536,-1.900429,-2.167865,-2.916997,0.000000
17.953255,-1.809926,-2.111861,-2.913346,0.000000
17.984975,-1.720899,-2.053470,-2.910239,0.000000
18.016694,-1.633558,-1.992944,-2.907733,0.000000
18.048414,-1.547881,-1.930440,-2.905861,0.000000
18.080134,-1.463730,-1.866123,-2.904628,0.000000
18.111853,-1.381610,-1.800443,-2.904089,0.000000
18.143573,-1.301440,-1.733641,-2.904225,0.000000
18.175292,-1.223307,-1.665842,-2.905077,0.000000
18.207012,-1.147088,-1.597236,-2.906617,0.000000
18.238731,-1.073313,-1.528340,-2.908872,0.000000
18.270451,-1.001770,-1.459286,-2.911791,0.000000
18.302170,-0.932671,-1.390310,-2.915401,0.000000
18.333890,-0.865898,-1.321578,-2.919650,0.000000
18.365609,-0.801649,-1.253399,-2.924528,0.000000
18.397329,-0.740091,-1.186190,-2.929966,0.000000
18.429048,-0.681262,-1.120112,-2.935950,0.000000
18.460768,-0.624922,-1.055191,-2.942407,0.000000
18.492487,-0.571648,-0.992076,-2.949314,0.000000
18.524207,-0.520977,-0.930678,-2.956541,0.000000
18.555927,-0.473633,-0.871696,-2.964104,0.000000
18.587646,-0.428624,-0.814517,-2.971868,0.000000
18.619366,-0.387404,-0.760668,-2.979778,0.000000
18.651085,-0.348610,-0.709089,-2.987724,0.000000
18.682805,-0.313599,-0.661287,-2.995614,0.000000
18.714524,-0.281169,-0.616234,-3.003385,0.000000
18.746244,-0.252351,-0.575230,-3.010882,0.000000
18.777963,-0.226500,-0.537776,-3.018030,0.000000
18.809683,-0.204148,-0.504690,-3.024663,0.000000
18.841402,-0.184922,-0.475700,-3.030723,0.000000
18.873122,-0.169095,-0.451363,-3.036032,0.000000
18.904841,-0.156687,-0.431922,-3.040447,0.000000
18.936561,-0.147518,-0.417301,-3.043892,0.000000
18.968280,-0.141953,-0.408266,-3.046100,0.000000
19.000000,-0.139437,-0.404125,-3.047140,0.000000
