t_s,x_m,y_m,z_m,error_norm_m,score_hint
19.055092,-1.922786,-1.362508,-3.044762,0.128751,51.916396
19.098497,-1.923916,-1.361985,-3.049639,0.127292,51.916396
19.141903,-1.926576,-1.361812,-3.052624,0.126242,51.916396
19.185309,-1.925284,-1.359007,-3.055916,0.128097,51.916396
19.228715,-1.927059,-1.357556,-3.058014,0.128665,51.916396
19.272120,-1.925383,-1.359334,-3.061956,0.128775,51.916396
19.315526,-1.924679,-1.357892,-3.063208,0.131379,51.916396
19.358932,-1.923763,-1.357022,-3.065006,0.133504,51.916396
19.402337,-1.922251,-1.361530,-3.067546,0.133755,51.916396
19.445743,-1.920731,-1.363814,-3.069867,0.134923,51.916396
19.489149,-1.923775,-1.368199,-3.072022,0.133088,51.916396
19.532554,-1.924195,-1.366475,-3.076974,0.132127,51.916396
19.575960,-1.924052,-1.366455,-3.079517,0.132937,51.916396
19.619366,-1.924278,-1.368714,-3.081376,0.133510,51.916396
19.662771,-1.923961,-1.370757,-3.083076,0.134603,51.916396
19.706177,-1.923837,-1.371098,-3.087873,0.133500,51.916396
19.749583,-1.928140,-1.370941,-3.090201,0.131990,51.916396
19.792988,-1.929330,-1.372563,-3.094785,0.130010,51.916396
19.836394,-1.929206,-1.370832,-3.099968,0.128975,51.916396
19.879800,-1.930113,-1.370841,-3.103653,0.128190,51.916396
19.923205,-1.927984,-1.370857,-3.107398,0.129008,51.916396
19.966611,-1.930386,-1.368386,-3.109480,0.129235,51.916396
20.010017,-1.928136,-1.368003,-3.111552,0.131502,51.916396
20.053422,-1.927190,-1.366224,-3.114816,0.132439,51.916396
20.096828,-1.926879,-1.368201,-3.118146,0.132022,51.916396
20.140234,-1.924391,-1.368483,-3.122735,0.132240,51.916396
20.183639,-1.924310,-1.369068,-3.125237,0.132659,51.916396
20.227045,-1.922062,-1.371272,-3.131120,0.131315,51.916396
20.270451,-1.920833,-1.371539,-3.134630,0.131671,51.916396
20.313856,-1.922231,-1.371691,-3.137696,0.130803,51.916396
20.357262,-1.922219,-1.370772,-3.141861,0.130142,51.916396
20.400668,-1.919619,-1.367685,-3.144662,0.132587,51.916396
20.444073,-1.916819,-1.368508,-3.147837,0.133957,51.916396
20.487479,-1.917351,-1.367029,-3.153144,0.132225,51.916396
20.530885,-1.919962,-1.367296,-3.157681,0.129327,51.916396
20.574290,-1.919194,-1.365623,-3.159712,0.130862,51.916396
20.617696,-1.918466,-1.366298,-3.162694,0.131035,51.916396
20.661102,-1.915820,-1.367308,-3.165009,0.132806,51.916396
20.704508,-1.916908,-1.371770,-3.165902,0.132490,51.916396
20.747913,-1.916242,-1.372419,-3.168416,0.132940,51.916396
20.791319,-1.917450,-1.373192,-3.171070,0.132059,51.916396
20.834725,-1.917467,-1.371027,-3.173328,0.132811,51.916396
20.878130,-1.915925,-1.373051,-3.175506,0.133688,51.916396
20.921536,-1.916638,-1.371231,-3.179695,0.132424,51.916396
20.964942,-1.917030,-1.373412,-3.182581,0.131469,51.916396
21.008347,-1.917106,-1.374477,-3.184442,0.131700,51.916396
21.051753,-1.917410,-1.374048,-3.185725,0.132491,51.916396
21.095159,-1.918535,-1.376871,-3.187836,0.131511,51.916396
21.138564,-1.917102,-1.377906,-3.188309,0.133693,51.916396
21.181970,-1.918162,-1.380488,-3.189961,0.133175,51.916396
21.225376,-1.915573,-1.380446,-3.192839,0.134352,51.916396
21.268781,-1.915167,-1.380651,-3.193685,0.135665,51.916396
21.312187,-1.916176,-1.384087,-3.196575,0.134072,51.916396
21.355593,-1.917541,-1.382795,-3.197425,0.134419,51.916396
21.398998,-1.917206,-1.384749,-3.200570,0.133606,51.916396
21.442404,-1.917185,-1.381072,-3.202639,0.134107,51.916396
21.485810,-1.917927,-1.379880,-3.207717,0.131489,51.916396
21.529215,-1.916810,-1.381048,-3.210087,0.375419,51.916396
21.572621,-1.914027,-1.381834,-3.213601,0.809178,51.916396
21.616027,-1.914388,-1.378525,-3.216801,1.251712,51.916396
21.659432,-1.917484,-1.377795,-3.218499,1.698220,51.916396
21.702838,-1.916687,-1.375869,-3.219739,2.141302,51.916396
21.746244,-1.918122,-1.376968,-3.221575,2.586757,51.916396
21.789649,-1.486837,-1.375695,-3.224804,2.599861,51.916396
21.833055,-1.054900,-1.374807,-3.225995,2.612386,51.916396
21.876461,-0.626557,-1.374586,-3.228092,2.628461,51.916396
21.919866,-0.196856,-1.372200,-3.229845,2.199153,51.916396
21.963272,0.232966,-1.372253,-3.234330,1.769730,51.916396
22.006678,0.663744,-1.368585,-3.236627,1.339842,51.916396
22.050083,1.091761,-1.364160,-3.240826,0.913394,51.916396
22.093489,1.523666,-1.362072,-3.243459,0.486019,51.916396
22.136895,1.952172,-1.361583,-3.244597,0.108076,51.916396
22.180301,1.953173,-1.361927,-3.246481,0.107018,51.916396
22.223706,1.953840,-1.359370,-3.250017,0.105784,51.916396
22.267112,1.955079,-1.360609,-3.250151,0.105640,51.916396
22.310518,1.954410,-1.359899,-3.248398,0.108571,51.916396
22.353923,1.954892,-1.359296,-3.249788,0.108337,51.916396
22.397329,1.955299,-1.358982,-3.251012,0.108123,51.916396
22.440735,1.954357,-1.357324,-3.250406,0.110455,51.916396
22.484140,1.951145,-1.357411,-3.251244,0.111857,51.916396
22.527546,1.951125,-1.357290,-3.251614,0.112322,51.916396
22.570952,1.952190,-1.356845,-3.254330,0.110486,51.916396
22.614357,1.952741,-1.359038,-3.258499,0.106635,51.916396
22.657763,1.954836,-1.359258,-3.260318,0.104735,51.916396
22.701169,1.951964,-1.360593,-3.261798,0.104839,51.916396
22.744574,1.951464,-1.363201,-3.262291,0.104212,51.916396
22.787980,1.955492,-1.363088,-3.262798,0.102478,51.916396
22.831386,1.954831,-1.365891,-3.262682,0.102306,51.916396
22.874791,1.955736,-1.367627,-3.260819,0.103293,51.916396
22.918197,1.956275,-1.367622,-3.260929,0.103306,51.916396
22.961603,1.956865,-1.372066,-3.260055,0.102799,51.916396
23.005008,1.955016,-1.372546,-3.260266,0.103525,51.916396
23.048414,1.953219,-1.372471,-3.261174,0.103762,51.916396
23.091820,1.950446,-1.371443,-3.263067,0.103880,51.916396
23.135225,1.947609,-1.373112,-3.263442,0.104617,51.916396
23.178631,1.947220,-1.373744,-3.263824,0.104395,51.916396
23.222037,1.946772,-1.374366,-3.265217,0.103336,51.916396
23.265442,1.947440,-1.376368,-3.266471,0.101449,51.916396
23.308848,1.947684,-1.377093,-3.265365,0.101996,51.916396
23.352254,1.947545,-1.377807,-3.266263,0.101047,51.916396
23.395659,1.946968,-1.377491,-3.266717,0.100881,51.916396
23.439065,1.946269,-1.376727,-3.267091,0.100912,51.916396
23.482471,1.949182,-1.376160,-3.265149,0.100881,51.916396
23.525876,1.949331,-1.374363,-3.262424,0.103214,51.916396
23.569282,1.948054,-1.374044,-3.261101,0.104681,51.916396
23.612688,1.951173,-1.372784,-3.259128,0.104764,51.916396
23.656093,1.949263,-1.371951,-3.258411,0.106050,51.916396
23.699499,1.949386,-1.372377,-3.258384,0.105422,51.916396
23.742905,1.949321,-1.370835,-3.259340,0.104552,51.916396
23.786311,1.947776,-1.372567,-3.259966,0.103766,51.916396
23.829716,1.946146,-1.374681,-3.261077,0.102555,51.916396
23.873122,1.946208,-1.368498,-3.259550,0.104817,51.916396
23.916528,1.947644,-1.368128,-3.258895,0.104052,51.916396
23.959933,1.950635,-1.368389,-3.258522,0.102075,51.916396
24.003339,1.950665,-1.369575,-3.257099,0.102094,51.916396
24.046745,1.952211,-1.367127,-3.254735,0.103248,51.916396
24.090150,1.951754,-1.363798,-3.253667,0.104583,51.916396
24.133556,1.951526,-1.364678,-3.253589,0.103555,51.916396
24.176962,1.951923,-1.364132,-3.252429,0.103566,51.916396
24.220367,1.950431,-1.365780,-3.253511,0.101862,51.916396
24.263773,1.949406,-1.364984,-3.252583,0.102376,51.916396
24.307179,1.951274,-1.364913,-3.251467,0.101341,51.916396
24.350584,1.952843,-1.364866,-3.250836,0.100028,51.916396
24.393990,1.951145,-1.366822,-3.249422,0.100185,51.916396
24.437396,1.950036,-1.367790,-3.248448,0.100031,51.916396
24.480801,1.950976,-1.368597,-3.248071,0.098399,51.916396
24.524207,1.948522,-1.369306,-3.246429,0.099496,51.916396
24.567613,1.951555,-1.369118,-3.245909,0.097149,51.916396
24.611018,1.949357,-1.369661,-3.244028,0.098281,51.916396
24.654424,1.949306,-1.369568,-3.243839,0.097137,51.916396
24.697830,1.952378,-1.366856,-3.242632,0.096040,51.916396
24.741235,1.953182,-1.366943,-3.240448,0.095929,51.916396
24.784641,1.951564,-1.372151,-3.239201,0.094599,51.916396
24.828047,1.951651,-1.372627,-3.237303,0.094427,51.916396
24.871452,1.954003,-1.373172,-3.236533,0.092139,51.916396
24.914858,1.956848,-1.373398,-3.234195,0.090986,51.916396
24.958264,1.955979,-1.373905,-3.231710,0.091641,51.916396
25.001669,1.954540,-1.376735,-3.232249,0.089431,51.916396
25.045075,1.953538,-1.374379,-3.230018,0.090681,51.916396
25.088481,1.952692,-1.372718,-3.228577,0.091027,51.916396
25.131886,1.953350,-1.371512,-3.226230,0.091177,51.916396
25.175292,1.950284,-1.372215,-3.223987,0.092573,51.916396
25.218698,1.948693,-1.369416,-3.221094,0.094781,51.916396
25.262104,1.947433,-1.372000,-3.219051,0.094454,51.916396
25.305509,1.946545,-1.371794,-3.217621,0.094292,51.916396
25.348915,1.947408,-1.371244,-3.213465,0.095326,51.916396
25.392321,1.947354,-1.371337,-3.211042,0.095310,51.916396
25.435726,1.950094,-1.371457,-3.210868,0.091971,51.916396
25.479132,1.948082,-1.371276,-3.208320,0.093151,51.916396
25.522538,1.948121,-1.369979,-3.208173,0.091694,51.916396
25.565943,1.949156,-1.368976,-3.204049,0.092606,51.916396
25.609349,1.947760,-1.368936,-3.201345,0.093441,51.916396
25.652755,1.947365,-1.368137,-3.198500,0.094056,51.916396
25.696160,1.948156,-1.366961,-3.195866,0.093961,51.916396
25.739566,1.947314,-1.366024,-3.194101,0.094023,51.916396
25.782972,1.944068,-1.365102,-3.190467,0.096830,51.916396
25.826377,1.942846,-1.364549,-3.187750,0.097665,51.916396
25.869783,1.943945,-1.365956,-3.185751,0.217419,51.916396
25.913189,1.945108,-1.365822,-3.182277,0.483136,51.916396
25.956594,1.946340,-1.366360,-3.179893,0.753784,51.916396
26.000000,1.946553,-1.367982,-3.176166,1.025336,51.916396
