t_s,x_m,y_m,z_m,error_norm_m
43.405676,-1.899464,-1.426853,-2.995713,0.066526
43.489149,-1.930440,-1.407011,-2.996466,0.068652
43.572621,-1.965235,-1.391128,-2.996087,0.068553
43.656093,-1.996726,-1.373380,-2.995152,0.071007
43.739566,-2.029199,-1.353093,-2.994891,0.071579
43.823038,-2.062314,-1.334090,-2.993936,0.072079
43.906511,-2.095827,-1.315810,-2.993565,0.072439
43.989983,-2.129522,-1.294543,-2.993297,0.071523
44.073456,-2.164630,-1.277597,-2.992695,0.070951
44.156928,-2.198787,-1.260388,-2.992973,0.071160
44.240401,-2.230901,-1.242359,-2.993191,0.072907
44.323873,-2.263072,-1.224557,-2.992596,0.074791
44.407346,-2.296740,-1.204741,-2.992397,0.074411
44.490818,-2.330418,-1.183737,-2.993351,0.073392
44.574290,-2.364538,-1.163385,-2.992594,0.072434
44.657763,-2.398137,-1.142879,-2.992001,0.071877
44.741235,-2.431715,-1.124386,-2.991514,0.072175
44.824708,-2.466117,-1.104300,-2.993462,0.070801
44.908180,-2.501247,-1.086279,-2.994630,0.067049
44.991653,-2.531666,-1.067228,-2.994503,0.064220
45.075125,-2.556503,-1.045516,-2.994244,0.062061
45.158598,-2.581151,-1.027391,-2.994239,0.058872
45.242070,-2.600535,-1.007939,-2.993913,0.056737
45.325543,-2.616657,-0.987198,-2.993873,0.053816
45.409015,-2.631077,-0.968085,-2.993734,0.050373
45.492487,-2.641759,-0.947984,-2.994743,0.046595
45.575960,-2.649505,-0.929292,-2.995069,0.043388
45.659432,-2.653772,-0.909897,-2.995612,0.039897
45.742905,-2.654847,-0.891951,-2.995227,0.037418
45.826377,-2.650776,-0.874634,-2.996069,0.036650
45.909850,-2.642455,-0.855075,-2.995309,0.035066
45.993322,-2.633193,-0.836069,-2.995573,0.032145
46.076795,-2.621468,-0.816359,-2.995551,0.028275
46.160267,-2.605904,-0.799445,-2.996496,0.027104
46.243740,-2.585793,-0.781580,-2.996439,0.026062
46.327212,-2.564650,-0.766242,-2.996756,0.026984
46.410684,-2.539133,-0.748448,-2.998102,0.026289
46.494157,-2.509636,-0.730479,-2.998328,0.025904
46.577629,-2.477526,-0.713972,-2.998870,0.027343
46.661102,-2.441478,-0.696973,-2.997591,0.028579
46.744574,-2.402086,-0.677938,-2.996167,0.028222
46.828047,-2.360131,-0.662426,-2.995543,0.031528
46.911519,-2.315454,-0.643840,-2.994744,0.032868
46.994992,-2.267056,-0.627232,-2.995177,0.035669
47.078464,-2.216298,-0.610174,-2.995352,0.039053
47.161937,-2.160959,-0.592257,-2.995498,0.041170
47.245409,-2.100867,-0.576248,-2.996154,0.043314
47.328881,-2.038552,-0.558571,-2.996500,0.042953
47.412354,-1.976783,-0.542477,-2.996408,0.043986
47.495826,-1.914079,-0.525779,-2.997421,0.043831
47.579299,-1.852208,-0.507029,-2.997143,0.043332
47.662771,-1.790618,-0.489630,-2.996216,0.043903
47.746244,-1.728375,-0.471708,-2.995801,0.043649
47.829716,-1.665108,-0.456555,-2.996404,0.043789
47.913189,-1.601491,-0.438747,-2.995452,0.042446
47.996661,-1.541107,-0.422186,-2.995669,0.044407
48.080134,-1.476938,-0.405090,-2.995041,0.042922
48.163606,-1.414929,-0.390642,-2.994935,0.044585
48.247078,-1.353549,-0.374978,-2.995789,0.046073
48.330551,-1.290171,-0.355376,-2.993941,0.044145
48.414023,-1.229598,-0.337814,-2.995083,0.045372
48.497496,-1.167033,-0.322760,-2.996636,0.046035
48.580968,-1.102875,-0.304958,-2.997772,0.044073
48.664441,-1.038791,-0.287342,-2.998193,0.042315
48.747913,-0.977362,-0.269829,-2.997440,0.043012
48.831386,-0.915092,-0.252616,-2.996879,0.043117
48.914858,-0.853676,-0.236156,-2.996859,0.108738
48.998331,-0.793639,-0.220859,-2.892829,0.107649
49.081803,-0.735409,-0.206229,-2.789125,0.106787
49.165275,-0.678277,-0.192554,-2.686893,0.107103
49.248748,-0.625723,-0.179003,-2.583316,0.106820
49.332220,-0.574500,-0.166557,-2.479877,0.106554
49.415693,-0.525466,-0.153674,-2.378048,0.107647
49.499165,-0.478708,-0.141874,-2.274738,0.107489
49.582638,-0.434039,-0.130730,-2.171339,0.107266
49.666110,-0.391710,-0.119199,-2.068433,0.107385
49.749583,-0.350719,-0.108067,-1.965522,0.107328
49.833055,-0.312863,-0.097166,-1.863406,0.108201
49.916528,-0.276980,-0.086889,-1.760414,0.108233
50.000000,0.000000,0.000000,-3.000000,0.000000
