t_s,x_m,y_m,z_m,error_norm_m,score_hint
36.644407,0.790827,-2.061179,-3.050325,0.044537,90.176619
36.727880,0.759082,-2.065706,-3.048515,0.043763,90.176619
36.811352,0.728282,-2.070863,-3.046375,0.043957,90.176619
36.894825,0.696564,-2.076042,-3.045151,0.043275,90.176619
36.978297,0.665387,-2.080884,-3.044023,0.043174,90.176619
37.061770,0.634658,-2.088044,-3.043289,0.043385,90.176619
37.145242,0.603165,-2.094545,-3.042535,0.042890,90.176619
37.228715,0.571275,-2.099693,-3.042221,0.042089,90.176619
37.312187,0.541105,-2.104826,-3.041821,0.043029,90.176619
37.395659,0.509643,-2.110002,-3.041403,0.042710,90.176619
37.479132,0.478475,-2.115334,-3.041013,0.042697,90.176619
37.562604,0.447023,-2.121139,-3.040021,0.042296,90.176619
37.646077,0.416867,-2.126636,-3.038725,0.043175,90.176619
37.729549,0.384107,-2.131776,-3.037797,0.041590,90.176619
37.813022,0.353295,-2.137153,-3.035624,0.041753,90.176619
37.896494,0.321181,-2.145139,-3.034395,0.040379,90.176619
37.979967,0.290480,-2.151378,-3.034092,0.040752,90.176619
38.063439,0.258797,-2.156404,-3.032287,0.040120,90.176619
38.146912,0.229122,-2.161015,-3.029488,0.041475,90.176619
38.230384,0.197603,-2.165576,-3.027425,0.041163,90.176619
38.313856,0.167549,-2.172640,-3.025370,0.041863,90.176619
38.397329,0.136797,-2.177779,-3.023719,0.042243,90.176619
38.480801,0.106919,-2.183528,-3.022487,0.043388,90.176619
38.564274,0.077261,-2.189571,-3.021600,0.044704,90.176619
38.647746,0.048338,-2.195967,-3.020789,0.046693,90.176619
38.731219,0.016849,-2.203385,-3.019672,0.046005,90.176619
38.814691,-0.014776,-2.209184,-3.017958,0.045397,90.176619
38.898164,-0.046225,-2.214119,-3.017642,0.045127,90.176619
38.981636,-0.076558,-2.219537,-3.015088,0.045843,90.176619
39.065109,-0.107606,-2.224224,-3.013882,0.046028,90.176619
39.148581,-0.139090,-2.226782,-3.012749,0.046034,90.176619
39.232053,-0.171435,-2.229640,-3.009505,0.045255,90.176619
39.315526,-0.204209,-2.230369,-3.007696,0.044269,90.176619
39.398998,-0.235948,-2.231626,-3.005794,0.044413,90.176619
39.482471,-0.266357,-2.232070,-3.004653,0.046026,90.176619
39.565943,-0.297301,-2.231460,-3.003513,0.047290,90.176619
39.649416,-0.328284,-2.227408,-3.002920,0.048516,90.176619
39.732888,-0.359827,-2.225343,-3.002480,0.049448,90.176619
39.816361,-0.392316,-2.222541,-3.002146,0.049668,90.176619
39.899833,-0.424551,-2.219046,-3.001379,0.050416,90.176619
39.983306,-0.456762,-2.213469,-3.000933,0.051192,90.176619
40.066778,-0.488325,-2.207231,-2.999001,0.052850,90.176619
40.150250,-0.520009,-2.198457,-2.997379,0.054206,90.176619
40.233723,-0.553463,-2.189395,-2.997057,0.054027,90.176619
40.317195,-0.586984,-2.179858,-2.996149,0.054041,90.176619
40.400668,-0.621411,-2.169896,-2.995605,0.053433,90.176619
40.484140,-0.653000,-2.157150,-2.994839,0.055265,90.176619
40.567613,-0.685349,-2.145723,-2.994156,0.057046,90.176619
40.651085,-0.718749,-2.131855,-2.991570,0.057638,90.176619
40.734558,-0.753347,-2.116432,-2.991455,0.056922,90.176619
40.818030,-0.786852,-2.102041,-2.989828,0.058003,90.176619
40.901503,-0.819694,-2.087328,-2.988976,0.060018,90.176619
40.984975,-0.852306,-2.068977,-2.990200,0.061459,90.176619
41.068447,-0.884523,-2.051856,-2.989536,0.064151,90.176619
41.151920,-0.919224,-2.032589,-2.989421,0.064222,90.176619
41.235392,-0.954506,-2.012122,-2.988336,0.063801,90.176619
41.318865,-0.989997,-1.989785,-2.988111,0.062650,90.176619
41.402337,-1.026185,-1.969884,-2.986711,0.061642,90.176619
41.485810,-1.061467,-1.948774,-2.985083,0.061120,90.176619
41.569282,-1.094348,-1.928079,-2.983889,0.062991,90.176619
41.652755,-1.130146,-1.906650,-2.983567,0.061831,90.176619
41.736227,-1.166877,-1.886686,-2.982142,0.060330,90.176619
41.819699,-1.201431,-1.864363,-2.982423,0.060013,90.176619
41.903172,-1.237484,-1.844341,-2.983180,0.059051,90.176619
41.986644,-1.272210,-1.826209,-2.982213,0.060094,90.176619
42.070117,-1.306379,-1.805873,-2.982205,0.060852,90.176619
42.153589,-1.340530,-1.784417,-2.981247,0.061215,90.176619
42.237062,-1.375122,-1.765141,-2.980251,0.062003,90.176619
42.320534,-1.409247,-1.741850,-2.979682,0.061699,90.176619
42.404007,-1.443883,-1.721502,-2.980139,0.062014,90.176619
42.487479,-1.478656,-1.701929,-2.979447,0.062502,90.176619
42.570952,-1.513818,-1.679478,-2.979652,0.061570,90.176619
42.654424,-1.548873,-1.659146,-2.979177,0.061514,90.176619
42.737896,-1.582909,-1.640808,-2.976615,0.063165,90.176619
42.821369,-1.617372,-1.620378,-2.976451,0.063629,90.176619
42.904841,-1.650798,-1.599771,-2.975243,0.064976,90.176619
42.988314,-1.684726,-1.578806,-2.974513,0.065720,90.176619
43.071786,-1.718248,-1.559954,-2.972474,0.067709,90.176619
43.155259,-1.751095,-1.537872,-2.971722,0.068997,90.176619
43.238731,-1.785848,-1.517343,-2.972282,0.069129,90.176619
43.322204,-1.822380,-1.497085,-2.971632,0.067767,90.176619
43.405676,-1.856456,-1.476707,-2.971020,0.068609,90.176619
43.489149,-1.889418,-1.455573,-2.970955,0.070162,90.176619
43.572621,-1.925245,-1.437409,-2.969946,0.070336,90.176619
43.656093,-1.958593,-1.417846,-2.968474,0.072202,90.176619
43.739566,-1.992678,-1.396378,-2.967563,0.072569,90.176619
43.823038,-2.027244,-1.375874,-2.966075,0.072938,90.176619
43.906511,-2.062109,-1.355912,-2.965073,0.073269,90.176619
43.989983,-2.097111,-1.333709,-2.964157,0.072494,90.176619
44.073456,-2.133172,-1.314748,-2.962962,0.072215,90.176619
44.156928,-2.168519,-1.295589,-2.962502,0.072507,90.176619
44.240401,-2.202335,-1.275815,-2.961990,0.073873,90.176619
44.323873,-2.236193,-1.256212,-2.960801,0.075315,90.176619
44.407346,-2.271174,-1.235098,-2.959943,0.075026,90.176619
44.490818,-2.306163,-1.213092,-2.960045,0.074258,90.176619
44.574290,-2.341483,-1.191577,-2.958721,0.073499,90.176619
44.657763,-2.376413,-1.169945,-2.957535,0.073027,90.176619
44.741235,-2.411326,-1.149823,-2.956436,0.073286,90.176619
44.824708,-2.446858,-1.128507,-2.957366,0.072340,90.176619
44.908180,-2.482936,-1.108739,-2.957647,0.070763,90.176619
44.991653,-2.517175,-1.089054,-2.956837,0.069825,90.176619
45.075125,-2.549071,-1.068304,-2.955905,0.069442,90.176619
45.158598,-2.582669,-1.051173,-2.955174,0.068221,90.176619
45.242070,-2.614161,-1.033978,-2.954162,0.067850,90.176619
45.325543,-2.645049,-1.016745,-2.953378,0.067044,90.176619
45.409015,-2.676503,-1.001664,-2.952498,0.065663,90.176619
45.492487,-2.706997,-0.986772,-2.952564,0.064260,90.176619
45.575960,-2.737132,-0.973866,-2.952048,0.063022,90.176619
45.659432,-2.766500,-0.961363,-2.951701,0.061708,90.176619
45.742905,-2.795317,-0.950878,-2.950568,0.060702,90.176619
45.826377,-2.822118,-0.941793,-2.950447,0.061132,90.176619
45.909850,-2.847573,-0.931958,-2.948978,0.061697,90.176619
45.993322,-2.874166,-0.923466,-2.948351,0.060739,90.176619
46.076795,-2.900755,-0.915378,-2.947474,0.059065,90.176619
46.160267,-2.926307,-0.910316,-2.947390,0.058328,90.176619
46.243740,-2.950291,-0.905470,-2.946460,0.058316,90.176619
46.327212,-2.975345,-0.903450,-2.945829,0.057106,90.176619
46.410684,-2.998961,-0.900519,-2.946043,0.056238,90.176619
46.494157,-3.021435,-0.898385,-2.945313,0.055831,90.176619
46.577629,-3.043791,-0.898278,-2.944834,0.055174,90.176619
46.661102,-3.065037,-0.898733,-2.942826,0.054849,90.176619
46.744574,-3.085618,-0.898590,-2.940684,0.054319,90.176619
46.828047,-3.106119,-0.902019,-2.939198,0.053721,90.176619
46.911519,-3.126421,-0.904073,-2.937553,0.052362,90.176619
46.994992,-3.145776,-0.908541,-2.936924,0.051530,90.176619
47.078464,-3.165204,-0.913600,-2.936067,0.049979,90.176619
47.161937,-3.183038,-0.918946,-2.935174,0.049372,90.176619
47.245409,-3.199151,-0.926653,-2.934695,0.049976,90.176619
47.328881,-3.215439,-0.934039,-2.933945,0.050353,90.176619
47.412354,-3.232284,-0.942686,-2.932829,0.050210,90.176619
47.495826,-3.248429,-0.950881,-2.932633,0.050771,90.176619
47.579299,-3.265198,-0.957536,-2.931363,0.050676,90.176619
47.662771,-3.282177,-0.965204,-2.929551,0.050390,90.176619
47.746244,-3.298666,-0.972481,-2.928166,0.050628,90.176619
47.829716,-3.314389,-0.981834,-2.927629,0.051570,90.176619
47.913189,-3.329847,-0.989195,-2.925796,0.052834,90.176619
47.996661,-3.347731,-0.997493,-2.924938,0.051647,90.176619
48.080134,-3.362777,-1.005389,-2.923375,0.053318,90.176619
48.163606,-3.379442,-1.015270,-2.922248,0.053295,90.176619
48.247078,-3.396579,-1.024240,-2.921921,0.052839,90.176619
48.330551,-3.412217,-1.030257,-2.919341,0.053987,90.176619
48.414023,-3.429959,-1.037803,-2.919254,0.052971,90.176619
48.497496,-3.446208,-1.047231,-2.919509,0.053356,90.176619
48.580968,-3.461261,-1.054597,-2.919416,0.055069,90.176619
48.664441,-3.476370,-1.062103,-2.918728,0.056721,90.176619
48.747913,-3.493470,-1.069686,-2.917061,0.056362,90.176619
48.831386,-3.509940,-1.077494,-2.915554,0.056627,90.176619
48.914858,-3.527050,-1.085867,-2.914498,0.131182,90.176619
48.998331,-3.412768,-1.053266,-2.812979,0.131744,90.176619
49.081803,-3.297662,-1.020452,-2.711767,0.132406,90.176619
49.165275,-3.181201,-0.987640,-2.611818,0.133631,90.176619
49.248748,-3.065996,-0.954205,-2.510784,0.134996,90.176619
49.332220,-2.949611,-0.920886,-2.409901,0.136232,90.176619
49.415693,-2.832689,-0.886524,-2.310395,0.138260,90.176619
49.499165,-2.715295,-0.852260,-2.209690,0.139566,90.176619
49.582638,-2.597291,-0.817774,-2.108948,0.140830,90.176619
49.666110,-2.478863,-0.782282,-2.008653,0.142267,90.176619
49.749583,-2.359260,-0.746376,-1.908388,0.143296,90.176619
49.833055,-2.239829,-0.709929,-1.808822,0.145188,90.176619
49.916528,-2.119701,-0.673234,-1.708562,0.146500,90.176619
50.000000,-1.998057,-0.636363,-1.608102,0.147092,90.176619
